index,id,gene,species
1160,FBgn0025360,SIX6,drosophila_melanogaster
1160,WBGene00000453,SIX6,caenorhabditis_elegans
1160,ENSG00000184302,SIX6,homo_sapiens
1161,ENSMUSG00000022760,THAP7,mus_musculus
1161,ENSXETG00000019248,THAP7,xenopus_tropicalis
1161,ENSG00000184436,THAP7,homo_sapiens
1162,ENSMUSG00000042903,FOXO4,mus_musculus
1162,ENSXETG00000020899,FOXO4,xenopus_tropicalis
1162,FBgn0038197,FOXO4,drosophila_melanogaster
1162,WBGene00000912,FOXO4,caenorhabditis_elegans
1162,ENSG00000184481,FOXO4,homo_sapiens
1163,ENSMUSG00000095139,POU3F2,mus_musculus
1163,ENSXETG00000028057,POU3F2,xenopus_tropicalis
1163,FBgn0086680,POU3F2,drosophila_melanogaster
1163,WBGene00000431,POU3F2,caenorhabditis_elegans
1163,ENSG00000184486,POU3F2,homo_sapiens
1164,ENSMUSG00000051490,FOXD4L1,mus_musculus
1164,ENSXETG00000001668,FOXD4L1,xenopus_tropicalis
1164,FBgn0004896,FOXD4L1,drosophila_melanogaster
1164,WBGene00006853,FOXD4L1,caenorhabditis_elegans
1164,ENSG00000184492,FOXD4L1,homo_sapiens
1165,ENSMUSG00000055835,ZFP1,mus_musculus
1165,ENSXETG00000013033,ZFP1,xenopus_tropicalis
1165,FBgn0039355,ZFP1,drosophila_melanogaster
1165,ENSG00000184517,ZFP1,homo_sapiens
1166,ENSMUSG00000097333,ZNF93,mus_musculus
1166,ENSG00000184635,ZNF93,homo_sapiens
1167,ENSMUSG00000051490,FOXD4L4,mus_musculus
1167,ENSXETG00000001667,FOXD4L4,xenopus_tropicalis
1167,FBgn0004896,FOXD4L4,drosophila_melanogaster
1167,WBGene00006853,FOXD4L4,caenorhabditis_elegans
1167,ENSG00000184659,FOXD4L4,homo_sapiens
1168,ENSMUSG00000060862,ZBTB40,mus_musculus
1168,ENSXETG00000004737,ZBTB40,xenopus_tropicalis
1168,ENSG00000184677,ZBTB40,homo_sapiens
1169,ENSMUSG00000044646,ZBTB7C,mus_musculus
1169,ENSXETG00000020303,ZBTB7C,xenopus_tropicalis
1169,ENSG00000184828,ZBTB7C,homo_sapiens
1170,ENSMUSG00000069036,SRY,mus_musculus
1170,ENSXETG00000007607,SRY,xenopus_tropicalis
1170,FBgn0029123,SRY,drosophila_melanogaster
1170,ENSG00000184895,SRY,homo_sapiens
1171,ENSMUSG00000016458,WT1,mus_musculus
1171,ENSXETG00000008172,WT1,xenopus_tropicalis
1171,FBgn0013469,WT1,drosophila_melanogaster
1171,WBGene00022592,WT1,caenorhabditis_elegans
1171,ENSG00000184937,WT1,homo_sapiens
1172,ENSMUSG00000031907,ZFP90,mus_musculus
1172,WBGene00003380,ZFP90,caenorhabditis_elegans
1172,ENSG00000184939,ZFP90,homo_sapiens
1173,ENSMUSG00000019900,RFX6,mus_musculus
1173,ENSXETG00000033810,RFX6,xenopus_tropicalis
1173,ENSG00000185002,RFX6,homo_sapiens
1174,ENSMUSG00000042622,MAFF,mus_musculus
1174,ENSXETG00000006355,MAFF,xenopus_tropicalis
1174,FBgn0034534,MAFF,drosophila_melanogaster
1174,WBGene00077521,MAFF,caenorhabditis_elegans
1174,ENSG00000185022,MAFF,homo_sapiens
1175,ENSMUSG00000022556,HSF1,mus_musculus
1175,ENSXETG00000005693,HSF1,xenopus_tropicalis
1175,FBgn0001222,HSF1,drosophila_melanogaster
1175,WBGene00002004,HSF1,caenorhabditis_elegans
1175,ENSG00000185122,HSF1,homo_sapiens
1176,ENSMUSG00000043991,PURA,mus_musculus
1176,ENSXETG00000003837,PURA,xenopus_tropicalis
1176,FBgn0022361,PURA,drosophila_melanogaster
1176,WBGene00004046,PURA,caenorhabditis_elegans
1176,ENSG00000185129,PURA,homo_sapiens
1177,ENSMUSG00000026497,MIXL1,mus_musculus
1177,ENSXETG00000022633,MIXL1,xenopus_tropicalis
1177,ENSG00000185155,MIXL1,homo_sapiens
1178,ENSMUSG00000097333,ZNF479,mus_musculus
1178,ENSG00000185177,ZNF479,homo_sapiens
1179,ENSMUSG00000047036,ZNF445,mus_musculus
1179,ENSG00000185219,ZNF445,homo_sapiens
1180,ENSG00000185252,ZNF74,homo_sapiens
1181,ENSMUSG00000043467,ZBTB37,mus_musculus
1181,ENSXETG00000020042,ZBTB37,xenopus_tropicalis
1181,ENSG00000185278,ZBTB37,homo_sapiens
1182,ENSXETG00000032669,SP140L,xenopus_tropicalis
1182,ENSG00000185404,SP140L,homo_sapiens
1183,ENSMUSG00000025498,IRF7,mus_musculus
1183,ENSXETG00000006030,IRF7,xenopus_tropicalis
1183,ENSG00000185507,IRF7,homo_sapiens
1184,ENSMUSG00000035576,L3MBTL1,mus_musculus
1184,ENSXETG00000012115,L3MBTL1,xenopus_tropicalis
1184,FBgn0002441,L3MBTL1,drosophila_melanogaster
1184,ENSG00000185513,L3MBTL1,homo_sapiens
1185,ENSMUSG00000030551,NR2F2,mus_musculus
1185,ENSXETG00000022346,NR2F2,xenopus_tropicalis
1185,FBgn0003651,NR2F2,drosophila_melanogaster
1185,ENSG00000185551,NR2F2,homo_sapiens
1186,ENSMUSG00000001280,SP1,mus_musculus
1186,ENSXETG00000012660,SP1,xenopus_tropicalis
1186,FBgn0039169,SP1,drosophila_melanogaster
1186,WBGene00012735,SP1,caenorhabditis_elegans
1186,ENSG00000185591,SP1,homo_sapiens
1187,ENSMUSG00000045608,DBX2,mus_musculus
1187,ENSXETG00000030548,DBX2,xenopus_tropicalis
1187,FBgn0261723,DBX2,drosophila_melanogaster
1187,ENSG00000185610,DBX2,homo_sapiens
1188,ENSMUSG00000052534,PBX1,mus_musculus
1188,ENSXETG00000010464,PBX1,xenopus_tropicalis
1188,FBgn0000611,PBX1,drosophila_melanogaster
1188,WBGene00000443,PBX1,caenorhabditis_elegans
1188,ENSG00000185630,PBX1,homo_sapiens
1189,ENSMUSG00000021127,ZFP36L1,mus_musculus
1189,ENSXETG00000016987,ZFP36L1,xenopus_tropicalis
1189,FBgn0011837,ZFP36L1,drosophila_melanogaster
1189,WBGene00009532,ZFP36L1,caenorhabditis_elegans
1189,ENSG00000185650,ZFP36L1,homo_sapiens
1190,ENSMUSG00000090125,POU3F1,mus_musculus
1190,ENSXETG00000011510,POU3F1,xenopus_tropicalis
1190,FBgn0086680,POU3F1,drosophila_melanogaster
1190,WBGene00000431,POU3F1,caenorhabditis_elegans
1190,ENSG00000185668,POU3F1,homo_sapiens
1191,ENSMUSG00000006587,SNAI3,mus_musculus
1191,FBgn0003448,SNAI3,drosophila_melanogaster
1191,ENSG00000185669,SNAI3,homo_sapiens
1192,ENSMUSG00000071661,ZBTB3,mus_musculus
1192,ENSXETG00000006025,ZBTB3,xenopus_tropicalis
1192,ENSG00000185670,ZBTB3,homo_sapiens
1193,ENSMUSG00000025912,MYBL1,mus_musculus
1193,ENSXETG00000029934,MYBL1,xenopus_tropicalis
1193,FBgn0002914,MYBL1,drosophila_melanogaster
1193,ENSG00000185697,MYBL1,homo_sapiens
1194,FBgn0000286,ZNF696,drosophila_melanogaster
1194,ENSG00000185730,ZNF696,homo_sapiens
1195,ENSMUSG00000018654,IKZF1,mus_musculus
1195,ENSXETG00000015684,IKZF1,xenopus_tropicalis
1195,ENSG00000185811,IKZF1,homo_sapiens
1196,ENSG00000185869,ZNF829,homo_sapiens
1197,ENSMUSG00000033883,ZNF267,mus_musculus
1197,ENSG00000185947,ZNF267,homo_sapiens
1198,ENSXETG00000016879,SHOX,xenopus_tropicalis
1198,FBgn0085396,SHOX,drosophila_melanogaster
1198,ENSG00000185960,SHOX,homo_sapiens
1199,ENSMUSG00000078768,ZNF566,mus_musculus
1199,ENSG00000186017,ZNF566,homo_sapiens
1200,ENSG00000186020,ZNF529,homo_sapiens
1201,FBgn0030005,ZNF284,drosophila_melanogaster
1201,ENSG00000186026,ZNF284,homo_sapiens
1202,ENSMUSG00000028417,TAL2,mus_musculus
1202,ENSXETG00000000908,TAL2,xenopus_tropicalis
1202,FBgn0011276,TAL2,drosophila_melanogaster
1202,ENSG00000186051,TAL2,homo_sapiens
1203,ENSG00000186103,ARGFX,homo_sapiens
1204,ENSMUSG00000066798,ZBTB6,mus_musculus
1204,ENSXETG00000020530,ZBTB6,xenopus_tropicalis
1204,ENSG00000186130,ZBTB6,homo_sapiens
1205,ENSG00000186230,ZNF749,homo_sapiens
1206,ENSG00000186272,ZNF17,homo_sapiens
1207,ENSG00000186300,ZNF555,homo_sapiens
1208,ENSMUSG00000015846,RXRA,mus_musculus
1208,FBgn0003964,RXRA,drosophila_melanogaster
1208,ENSG00000186350,RXRA,homo_sapiens
1209,ENSG00000186376,ZNF75D,homo_sapiens
1210,ENSMUSG00000044149,NKRF,mus_musculus
1210,ENSXETG00000007438,NKRF,xenopus_tropicalis
1210,ENSG00000186416,NKRF,homo_sapiens
1211,ENSXETG00000008076,ZNF501,xenopus_tropicalis
1211,ENSG00000186446,ZNF501,homo_sapiens
1212,ENSG00000186448,ZNF197,homo_sapiens
1213,ENSMUSG00000061911,MYT1L,mus_musculus
1213,ENSXETG00000027983,MYT1L,xenopus_tropicalis
1213,FBgn0263772,MYT1L,drosophila_melanogaster
1213,WBGene00009939,MYT1L,caenorhabditis_elegans
1213,ENSG00000186487,MYT1L,homo_sapiens
1214,ENSG00000186496,ZNF396,homo_sapiens
1215,ENSMUSG00000055210,FOXD2,mus_musculus
1215,ENSXETG00000016818,FOXD2,xenopus_tropicalis
1215,FBgn0004896,FOXD2,drosophila_melanogaster
1215,WBGene00006853,FOXD2,caenorhabditis_elegans
1215,ENSG00000186564,FOXD2,homo_sapiens
1216,ENSMUSG00000024695,ZFP91,mus_musculus
1216,ENSXETG00000020715,ZFP91,xenopus_tropicalis
1216,ENSG00000186660,ZFP91,homo_sapiens
1217,ENSMUSG00000048377,FOXI2,mus_musculus
1217,FBgn0004895,FOXI2,drosophila_melanogaster
1217,ENSG00000186766,FOXI2,homo_sapiens
1218,ENSMUSG00000097333,ZNF732,mus_musculus
1218,ENSG00000186777,ZNF732,homo_sapiens
1219,ENSMUSG00000044518,FOXE3,mus_musculus
1219,ENSG00000186790,FOXE3,homo_sapiens
1220,ENSMUSG00000024276,ZNF397,mus_musculus
1220,ENSG00000186812,ZNF397,homo_sapiens
1221,ENSMUSG00000024274,ZSCAN30,mus_musculus
1221,ENSG00000186814,ZSCAN30,homo_sapiens
1222,ENSMUSG00000022383,PPARA,mus_musculus
1222,ENSXETG00000023454,PPARA,xenopus_tropicalis
1222,ENSG00000186951,PPARA,homo_sapiens
1223,ENSMUSG00000055320,TEAD1,mus_musculus
1223,FBgn0003345,TEAD1,drosophila_melanogaster
1223,WBGene00001208,TEAD1,caenorhabditis_elegans
1223,ENSG00000187079,TEAD1,homo_sapiens
1224,ENSMUSG00000035158,MITF,mus_musculus
1224,ENSXETG00000000154,MITF,xenopus_tropicalis
1224,FBgn0263112,MITF,drosophila_melanogaster
1224,WBGene00020930,MITF,caenorhabditis_elegans
1224,ENSG00000187098,MITF,homo_sapiens
1225,ENSMUSG00000067261,FOXD3,mus_musculus
1225,FBgn0004896,FOXD3,drosophila_melanogaster
1225,WBGene00006853,FOXD3,caenorhabditis_elegans
1225,ENSG00000187140,FOXD3,homo_sapiens
1226,ENSG00000187187,ZNF546,homo_sapiens
1227,ENSMUSG00000051490,FOXD4L3,mus_musculus
1227,ENSXETG00000001668,FOXD4L3,xenopus_tropicalis
1227,FBgn0004896,FOXD4L3,drosophila_melanogaster
1227,WBGene00006853,FOXD4L3,caenorhabditis_elegans
1227,ENSG00000187559,FOXD4L3,homo_sapiens
1228,ENSMUSG00000047342,ZNF286A,mus_musculus
1228,ENSG00000187607,ZNF286A,homo_sapiens
1229,ENSG00000187626,ZKSCAN4,homo_sapiens
1230,ENSMUSG00000063804,LIN28B,mus_musculus
1230,ENSXETG00000013293,LIN28B,xenopus_tropicalis
1230,FBgn0035626,LIN28B,drosophila_melanogaster
1230,WBGene00003014,LIN28B,caenorhabditis_elegans
1230,ENSG00000187772,LIN28B,homo_sapiens
1232,ENSXETG00000008076,ZNF70,xenopus_tropicalis
1232,ENSG00000187792,ZNF70,homo_sapiens
1233,ENSG00000187801,ZFP69B,homo_sapiens
1234,ENSMUSG00000064141,ZFP69,mus_musculus
1234,ENSG00000187815,ZFP69,homo_sapiens
1235,ENSMUSG00000047171,HELT,mus_musculus
1235,ENSXETG00000030981,HELT,xenopus_tropicalis
1235,FBgn0259938,HELT,drosophila_melanogaster
1235,ENSG00000187821,HELT,homo_sapiens
1236,ENSMUSG00000085111,ASCL4,mus_musculus
1236,WBGene00001952,ASCL4,caenorhabditis_elegans
1236,ENSG00000187855,ASCL4,homo_sapiens
1237,ENSG00000187987,ZSCAN23,homo_sapiens
1238,ENSG00000188033,ZNF490,homo_sapiens
1239,ENSMUSG00000030543,MESP2,mus_musculus
1239,ENSXETG00000031287,MESP2,xenopus_tropicalis
1239,ENSG00000188095,MESP2,homo_sapiens
1240,ENSMUSG00000097333,ZNF626,mus_musculus
1240,ENSG00000188171,ZNF626,homo_sapiens
1241,ENSG00000188227,ZNF793,homo_sapiens
1242,ENSMUSG00000099689,ZNF383,mus_musculus
1242,ENSG00000188283,ZNF383,homo_sapiens
1243,FBgn0002734,HES4,drosophila_melanogaster
1243,ENSG00000188290,HES4,homo_sapiens
1244,ENSG00000188295,ZNF669,homo_sapiens
1245,ENSG00000188321,ZNF559,homo_sapiens
1247,ENSMUSG00000040148,HMX3,mus_musculus
1247,ENSXETG00000009562,HMX3,xenopus_tropicalis
1247,FBgn0264005,HMX3,drosophila_melanogaster
1247,ENSG00000188620,HMX3,homo_sapiens
1248,ENSG00000188629,ZNF177,homo_sapiens
1250,ENSG00000188785,ZNF548,homo_sapiens
1251,ENSMUSG00000028890,MTF1,mus_musculus
1251,ENSXETG00000014429,MTF1,xenopus_tropicalis
1251,FBgn0040305,MTF1,drosophila_melanogaster
1251,ENSG00000188786,MTF1,homo_sapiens
1252,ENSMUSG00000050100,HMX2,mus_musculus
1252,ENSXETG00000027771,HMX2,xenopus_tropicalis
1252,FBgn0264005,HMX2,drosophila_melanogaster
1252,ENSG00000188816,HMX2,homo_sapiens
1253,ENSG00000188868,ZNF563,homo_sapiens
1254,ENSMUSG00000054360,BSX,mus_musculus
1254,ENSXETG00000016950,BSX,xenopus_tropicalis
1254,FBgn0000529,BSX,drosophila_melanogaster
1254,WBGene00006380,BSX,caenorhabditis_elegans
1254,ENSG00000188909,BSX,homo_sapiens
1255,ENSMUSG00000039967,ZNF292,mus_musculus
1255,ENSXETG00000018018,ZNF292,xenopus_tropicalis
1255,ENSG00000188994,ZNF292,homo_sapiens
1256,ENSG00000189042,ZNF567,homo_sapiens
1257,ENSMUSG00000022500,LITAF,mus_musculus
1257,ENSXETG00000024896,LITAF,xenopus_tropicalis
1257,FBgn0052280,LITAF,drosophila_melanogaster
1257,WBGene00009484,LITAF,caenorhabditis_elegans
1257,ENSG00000189067,LITAF,homo_sapiens
1258,ENSMUSG00000033237,ARID2,mus_musculus
1258,ENSXETG00000014656,ARID2,xenopus_tropicalis
1258,FBgn0042085,ARID2,drosophila_melanogaster
1258,WBGene00007433,ARID2,caenorhabditis_elegans
1258,ENSG00000189079,ARID2,homo_sapiens
1259,ENSMUSG00000038560,SP6,mus_musculus
1259,ENSXETG00000021949,SP6,xenopus_tropicalis
1259,WBGene00012735,SP6,caenorhabditis_elegans
1259,ENSG00000189120,SP6,homo_sapiens
1260,ENSG00000189144,ZNF573,homo_sapiens
1261,ENSG00000189164,ZNF527,homo_sapiens
1262,ENSG00000189180,ZNF33A,homo_sapiens
1263,FBgn0032979,ZNF600,drosophila_melanogaster
1263,ENSG00000189190,ZNF600,homo_sapiens
1264,ENSMUSG00000054931,ZKSCAN3,mus_musculus
1264,ENSG00000189298,ZKSCAN3,homo_sapiens
1265,ENSMUSG00000071665,FOXR2,mus_musculus
1265,ENSXETG00000021565,FOXR2,xenopus_tropicalis
1265,FBgn0015396,FOXR2,drosophila_melanogaster
1265,ENSG00000189299,FOXR2,homo_sapiens
1266,ENSXETG00000019166,HMGB1,xenopus_tropicalis
1266,FBgn0011764,HMGB1,drosophila_melanogaster
1266,WBGene00001972,HMGB1,caenorhabditis_elegans
1266,ENSG00000189403,HMGB1,homo_sapiens
1267,ENSMUSG00000031374,ZFP92,mus_musculus
1267,ENSG00000189420,ZFP92,homo_sapiens
1268,ENSMUSG00000097333,ZNF724P,mus_musculus
1268,ENSG00000196081,ZNF724P,homo_sapiens
1269,ENSMUSG00000014030,PAX5,mus_musculus
1269,ENSXETG00000006547,PAX5,xenopus_tropicalis
1269,FBgn0005561,PAX5,drosophila_melanogaster
1269,WBGene00001204,PAX5,caenorhabditis_elegans
1269,ENSG00000196092,PAX5,homo_sapiens
1270,ENSMUSG00000097333,ZNF676,mus_musculus
1270,ENSG00000196109,ZNF676,homo_sapiens
1271,ENSG00000196110,ZNF699,homo_sapiens
1272,ENSMUSG00000010505,MYT1,mus_musculus
1272,ENSXETG00000011499,MYT1,xenopus_tropicalis
1272,FBgn0263772,MYT1,drosophila_melanogaster
1272,WBGene00009939,MYT1,caenorhabditis_elegans
1272,ENSG00000196132,MYT1,homo_sapiens
1273,ENSMUSG00000054967,ZNF250,mus_musculus
1273,WBGene00001324,ZNF250,caenorhabditis_elegans
1273,ENSG00000196150,ZNF250,homo_sapiens
1274,ENSXETG00000008076,ZNF79,xenopus_tropicalis
1274,ENSG00000196152,ZNF79,homo_sapiens
1275,ENSMUSG00000097333,ZNF681,mus_musculus
1275,ENSG00000196172,ZNF681,homo_sapiens
1276,FBgn0032979,ZNF766,drosophila_melanogaster
1276,ENSG00000196214,ZNF766,homo_sapiens
1277,ENSMUSG00000090673,LCOR,mus_musculus
1277,ENSXETG00000025995,LCOR,xenopus_tropicalis
1277,ENSG00000196233,LCOR,homo_sapiens
1278,ENSMUSG00000097333,ZNF107,mus_musculus
1278,ENSG00000196247,ZNF107,homo_sapiens
1279,ENSMUSG00000055150,ZNF471,mus_musculus
1279,ENSG00000196263,ZNF471,homo_sapiens
1280,ENSG00000196267,ZNF836,homo_sapiens
1281,ENSMUSG00000097333,ZNF493,mus_musculus
1281,ENSG00000196268,ZNF493,homo_sapiens
1282,ENSMUSG00000015942,GTF2IRD2,mus_musculus
1282,ENSXETG00000032520,GTF2IRD2,xenopus_tropicalis
1282,ENSG00000196275,GTF2IRD2,homo_sapiens
1283,ENSMUSG00000047412,ZBTB44,mus_musculus
1283,ENSXETG00000017921,ZBTB44,xenopus_tropicalis
1283,ENSG00000196323,ZBTB44,homo_sapiens
1284,ENSMUSG00000063488,ZKSCAN7,mus_musculus
1284,ENSXETG00000008076,ZKSCAN7,xenopus_tropicalis
1284,ENSG00000196345,ZKSCAN7,homo_sapiens
1285,ENSMUSG00000048280,ZNF729,mus_musculus
1285,ENSG00000196350,ZNF729,homo_sapiens
1286,ENSG00000196357,ZNF565,homo_sapiens
1287,WBGene00001324,ZNF34,caenorhabditis_elegans
1287,ENSG00000196378,ZNF34,homo_sapiens
1288,ENSMUSG00000057924,ZNF781,mus_musculus
1288,ENSG00000196381,ZNF781,homo_sapiens
1289,ENSG00000196387,ZNF140,homo_sapiens
1290,ENSG00000196391,ZNF774,homo_sapiens
1292,FBgn0032979,ZNF765,drosophila_melanogaster
1292,ENSG00000196417,ZNF765,homo_sapiens
1293,ENSG00000196418,ZNF124,homo_sapiens
1294,ENSMUSG00000027806,TSC22D2,mus_musculus
1294,ENSXETG00000020092,TSC22D2,xenopus_tropicalis
1294,WBGene00011824,TSC22D2,caenorhabditis_elegans
1294,ENSG00000196428,TSC22D2,homo_sapiens
1295,ENSMUSG00000059975,ZNF569,mus_musculus
1295,ENSG00000196437,ZNF569,homo_sapiens
1296,ENSMUSG00000071477,ZNF777,mus_musculus
1296,ENSG00000196453,ZNF777,homo_sapiens
1297,ENSMUSG00000007216,ZNF775,mus_musculus
1297,ENSG00000196456,ZNF775,homo_sapiens
1298,ENSMUSG00000023284,ZNF605,mus_musculus
1298,ENSXETG00000007423,ZNF605,xenopus_tropicalis
1298,ENSG00000196458,ZNF605,homo_sapiens
1299,ENSMUSG00000057173,RFX8,mus_musculus
1299,ENSG00000196460,RFX8,homo_sapiens
1300,ENSG00000196466,ZNF799,homo_sapiens
1301,ENSMUSG00000026610,ESRRG,mus_musculus
1301,ENSXETG00000020932,ESRRG,xenopus_tropicalis
1301,FBgn0035849,ESRRG,drosophila_melanogaster
1301,ENSG00000196482,ESRRG,homo_sapiens
1302,ENSMUSG00000029478,NCOR2,mus_musculus
1302,ENSXETG00000001192,NCOR2,xenopus_tropicalis
1302,FBgn0265523,NCOR2,drosophila_melanogaster
1302,ENSG00000196498,NCOR2,homo_sapiens
1303,ENSMUSG00000056824,ZNF782,mus_musculus
1303,ENSG00000196597,ZNF782,homo_sapiens
1304,ENSG00000196605,ZNF846,homo_sapiens
1305,ENSMUSG00000053477,TCF4,mus_musculus
1305,ENSXETG00000019086,TCF4,xenopus_tropicalis
1305,FBgn0000413,TCF4,drosophila_melanogaster
1305,WBGene00001949,TCF4,caenorhabditis_elegans
1305,ENSG00000196628,TCF4,homo_sapiens
1306,ENSG00000196646,ZNF136,homo_sapiens
1307,ENSMUSG00000055991,ZKSCAN5,mus_musculus
1307,ENSG00000196652,ZKSCAN5,homo_sapiens
1308,ENSXETG00000008076,ZNF502,xenopus_tropicalis
1308,ENSG00000196653,ZNF502,homo_sapiens
1309,ENSMUSG00000046311,ZFP62,mus_musculus
1309,ENSG00000196670,ZFP62,homo_sapiens
1310,ENSG00000196693,ZNF33B,homo_sapiens
1311,ENSMUSG00000000823,ZNF512B,mus_musculus
1311,ENSXETG00000031346,ZNF512B,xenopus_tropicalis
1311,ENSG00000196700,ZNF512B,homo_sapiens
1312,ENSMUSG00000097333,ZNF431,mus_musculus
1312,ENSG00000196705,ZNF431,homo_sapiens
1313,ENSG00000196724,ZNF418,homo_sapiens
1314,ENSG00000196757,ZNF700,homo_sapiens
1315,ENSMUSG00000056854,POU3F4,mus_musculus
1315,ENSXETG00000014504,POU3F4,xenopus_tropicalis
1315,FBgn0086680,POU3F4,drosophila_melanogaster
1315,WBGene00000431,POU3F4,caenorhabditis_elegans
1315,ENSG00000196767,POU3F4,homo_sapiens
1316,ENSMUSG00000042097,ZNF239,mus_musculus
1316,FBgn0030005,ZNF239,drosophila_melanogaster
1316,ENSG00000196793,ZNF239,homo_sapiens
1317,ENSG00000196812,ZSCAN16,homo_sapiens
1318,ENSMUSG00000074472,CTD-2192J16.17,mus_musculus
1318,ENSG00000196826,CTD-2192J16.17,homo_sapiens
1319,ENSMUSG00000037447,ARID5A,mus_musculus
1319,FBgn0085451,ARID5A,drosophila_melanogaster
1319,WBGene00044689,ARID5A,caenorhabditis_elegans
1319,ENSG00000196843,ARID5A,homo_sapiens
1320,ENSG00000196867,ZFP28,homo_sapiens
1321,ENSG00000196946,ZNF705A,homo_sapiens
1322,ENSMUSG00000062040,ZNF585A,mus_musculus
1322,ENSG00000196967,ZNF585A,homo_sapiens
1323,ENSMUSG00000097333,ZNF138,mus_musculus
1323,ENSG00000197008,ZNF138,homo_sapiens
1324,ENSMUSG00000097333,ZNF429,mus_musculus
1324,ENSG00000197013,ZNF429,homo_sapiens
1325,ENSG00000197016,ZNF470,homo_sapiens
1326,ENSMUSG00000097333,ZNF100,mus_musculus
1326,ENSG00000197020,ZNF100,homo_sapiens
1327,ENSMUSG00000062519,ZNF398,mus_musculus
1327,ENSG00000197024,ZNF398,homo_sapiens
1328,ENSMUSG00000070420,ZSCAN25,mus_musculus
1328,ENSG00000197037,ZSCAN25,homo_sapiens
1329,ENSG00000197044,ZNF441,homo_sapiens
1330,ENSMUSG00000058402,ZNF420,mus_musculus
1330,ENSG00000197050,ZNF420,homo_sapiens
1331,ENSG00000197054,ZNF763,homo_sapiens
1332,ENSMUSG00000051510,MAFG,mus_musculus
1332,ENSXETG00000005386,MAFG,xenopus_tropicalis
1332,FBgn0034534,MAFG,drosophila_melanogaster
1332,WBGene00077521,MAFG,caenorhabditis_elegans
1332,ENSG00000197063,MAFG,homo_sapiens
1333,ENSMUSG00000097333,ZNF679,mus_musculus
1333,ENSG00000197123,ZNF679,homo_sapiens
1334,ENSMUSG00000097333,ZNF682,mus_musculus
1334,ENSG00000197124,ZNF682,homo_sapiens
1335,ENSG00000197128,ZNF772,homo_sapiens
1336,ENSMUSG00000097333,ZNF257,mus_musculus
1336,ENSG00000197134,ZNF257,homo_sapiens
1337,ENSG00000197162,ZNF785,homo_sapiens
1338,ENSMUSG00000058028,ZSCAN5B,mus_musculus
1338,ENSG00000197213,ZSCAN5B,homo_sapiens
1339,ENSG00000197279,ZNF165,homo_sapiens
1340,ENSMUSG00000097565,ZNF720,mus_musculus
1340,ENSG00000197302,ZNF720,homo_sapiens
1341,ENSMUSG00000007812,ZNF655,mus_musculus
1341,ENSG00000197343,ZNF655,homo_sapiens
1342,ENSMUSG00000097333,ZNF98,mus_musculus
1342,ENSG00000197360,ZNF98,homo_sapiens
1343,ENSMUSG00000051499,ZNF786,mus_musculus
1343,ENSG00000197362,ZNF786,homo_sapiens
1344,WBGene00001324,ZNF517,caenorhabditis_elegans
1344,ENSG00000197363,ZNF517,homo_sapiens
1345,ENSMUSG00000097333,ZNF675,mus_musculus
1345,ENSG00000197372,ZNF675,homo_sapiens
1346,FBgn0032979,ZNF860,drosophila_melanogaster
1346,ENSG00000197385,ZNF860,homo_sapiens
1347,ENSMUSG00000097333,ZNF695,mus_musculus
1347,ENSG00000197472,ZNF695,homo_sapiens
1348,ENSMUSG00000074406,ZNF628,mus_musculus
1348,ENSXETG00000008801,ZNF628,xenopus_tropicalis
1348,FBgn0259789,ZNF628,drosophila_melanogaster
1348,ENSG00000197483,ZNF628,homo_sapiens
1349,FBgn0032979,ZNF665,drosophila_melanogaster
1349,ENSG00000197497,ZNF665,homo_sapiens
1350,ENSG00000197566,ZNF624,homo_sapiens
1351,ENSMUSG00000000942,HOXA4,mus_musculus
1351,ENSXETG00000027534,HOXA4,xenopus_tropicalis
1351,FBgn0000439,HOXA4,drosophila_melanogaster
1351,WBGene00003024,HOXA4,caenorhabditis_elegans
1351,ENSG00000197576,HOXA4,homo_sapiens
1352,ENSMUSG00000028707,DMBX1,mus_musculus
1352,ENSXETG00000004360,DMBX1,xenopus_tropicalis
1352,WBGene00000457,DMBX1,caenorhabditis_elegans
1352,ENSG00000197587,DMBX1,homo_sapiens
1353,ENSG00000197608,ZNF841,homo_sapiens
1354,ENSXETG00000007423,ZNF615,xenopus_tropicalis
1354,ENSG00000197619,ZNF615,homo_sapiens
1355,ENSG00000197647,ZNF433,homo_sapiens
1356,ENSG00000197714,ZNF460,homo_sapiens
1357,ENSMUSG00000001661,HOXC6,mus_musculus
1357,ENSXETG00000023479,HOXC6,xenopus_tropicalis
1357,FBgn0003944,HOXC6,drosophila_melanogaster
1357,ENSG00000197757,HOXC6,homo_sapiens
1358,ENSMUSG00000056592,ZNF81,mus_musculus
1358,ENSXETG00000007423,ZNF81,xenopus_tropicalis
1358,ENSG00000197779,ZNF81,homo_sapiens
1359,WBGene00001324,ZNF780A,caenorhabditis_elegans
1359,ENSG00000197782,ZNF780A,homo_sapiens
1360,ENSG00000197808,ZNF461,homo_sapiens
1361,ENSG00000197841,ZNF181,homo_sapiens
1362,ENSG00000197857,ZNF44,homo_sapiens
1363,ENSMUSG00000011427,ZNF790,mus_musculus
1363,ENSG00000197863,ZNF790,homo_sapiens
1364,ENSMUSG00000030353,TEAD4,mus_musculus
1364,FBgn0003345,TEAD4,drosophila_melanogaster
1364,WBGene00001208,TEAD4,caenorhabditis_elegans
