Index,GeneID,HumanName,Name,Species,complexity,isoforms,paralogues,motifs,complexity
1164,FBgn0004896,FOXD4L1,fd59A,drosophila_melanogaster,2,1,6,1,2
1164,WBGene00006853,FOXD4L1,unc-130,caenorhabditis_elegans,5,1,3,1,5
1167,ENSG00000184659,FOXD4L4,FOXD4L4,homo_sapiens,26,1,24,1,26
1167,FBgn0004896,FOXD4L4,fd59A,drosophila_melanogaster,2,1,6,1,2
1167,WBGene00006853,FOXD4L4,unc-130,caenorhabditis_elegans,5,1,3,1,5
1171,ENSG00000184937,WT1,WT1,homo_sapiens,29,8,5,24,29
1171,ENSMUSG00000016458,WT1,Wt1,mus_musculus,36,6,5,25,36
1171,ENSXETG00000008172,WT1,wt1,xenopus_tropicalis,10,1,5,4,10
1171,FBgn0013469,WT1,klu,drosophila_melanogaster,22,4,2,16,22
1171,WBGene00022592,WT1,ZC328.2,caenorhabditis_elegans,9,1,5,3,9
1173,ENSG00000185002,RFX6,RFX6,homo_sapiens,10,1,8,1,10
1173,ENSMUSG00000019900,RFX6,Rfx6,mus_musculus,11,2,8,1,11
1173,ENSXETG00000033810,RFX6,RFX6,xenopus_tropicalis,9,2,7,0,9
1173,WBGene00000914,RFX6,daf-19,caenorhabditis_elegans,11,5,1,4,11
1175,ENSG00000185122,HSF1,HSF1,homo_sapiens,6,3,3,0,6
1175,ENSMUSG00000022556,HSF1,Hsf1,mus_musculus,5,1,4,0,5
1175,ENSXETG00000005693,HSF1,hsf1,xenopus_tropicalis,6,1,5,0,6
1175,FBgn0001222,HSF1,Hsf,drosophila_melanogaster,5,4,1,0,5
1175,WBGene00002004,HSF1,hsf-1,caenorhabditis_elegans,2,1,1,0,2
1176,ENSG00000185129,PURA,PURA,homo_sapiens,4,1,3,0,4
1176,ENSMUSG00000043991,PURA,Pura,mus_musculus,4,1,3,0,4
1176,ENSXETG00000003837,PURA,pura,xenopus_tropicalis,4,1,3,0,4
1176,FBgn0022361,PURA,Pur-alpha,drosophila_melanogaster,8,7,1,0,8
1176,WBGene00004046,PURA,plp-1,caenorhabditis_elegans,3,1,2,0,3
1186,ENSG00000185591,SP1,SP1,homo_sapiens,25,4,15,6,25
1186,ENSMUSG00000001280,SP1,Sp1,mus_musculus,31,7,15,9,31
1186,ENSXETG00000012660,SP1,sp1,xenopus_tropicalis,21,2,14,5,21
1186,FBgn0039169,SP1,Spps,drosophila_melanogaster,12,2,4,6,12
1186,WBGene00011926,SP1,sptf-2,caenorhabditis_elegans,6,1,2,3,6
1188,ENSG00000185630,PBX1,PBX1,homo_sapiens,24,13,4,7,24
1188,ENSMUSG00000052534,PBX1,Pbx1,mus_musculus,14,5,4,5,14
1188,ENSXETG00000010464,PBX1,pbx1,xenopus_tropicalis,7,2,3,2,7
1188,FBgn0000611,PBX1,exd,drosophila_melanogaster,9,4,1,4,9
1188,WBGene00000443,PBX1,ceh-20,caenorhabditis_elegans,5,1,3,1,5
1189,ENSG00000185650,ZFP36L1,ZFP36L1,homo_sapiens,15,6,3,8,15
1189,ENSMUSG00000021127,ZFP36L1,Zfp36l1,mus_musculus,10,2,4,4,10
1189,ENSXETG00000016987,ZFP36L1,zfp36l1,xenopus_tropicalis,8,2,6,0,8
1189,FBgn0011837,ZFP36L1,Tis11,drosophila_melanogaster,10,3,1,6,10
1189,WBGene00009532,ZFP36L1,ccch-1,caenorhabditis_elegans,20,2,14,4,20
1190,ENSG00000185668,POU3F1,POU3F1,homo_sapiens,19,1,16,2,19
1190,ENSMUSG00000090125,POU3F1,Pou3f1,mus_musculus,18,1,15,2,18
1190,ENSXETG00000011510,POU3F1,pou3f1,xenopus_tropicalis,20,1,16,3,20
1190,FBgn0086680,POU3F1,vvl,drosophila_melanogaster,20,5,5,10,20
1190,WBGene00000431,POU3F1,ceh-6,caenorhabditis_elegans,6,1,3,2,6
1192,ENSG00000185670,ZBTB3,ZBTB3,homo_sapiens,22,2,16,4,22
1192,ENSMUSG00000071661,ZBTB3,Zbtb3,mus_musculus,19,1,15,3,19
1192,ENSXETG00000006025,ZBTB3,zbtb3,xenopus_tropicalis,21,1,17,3,21
1192,WBGene00016154,ZBTB3,C27A12.2,caenorhabditis_elegans,7,1,1,5,7
1193,ENSG00000185697,MYBL1,MYBL1,homo_sapiens,15,3,4,8,15
1193,ENSMUSG00000025912,MYBL1,Mybl1,mus_musculus,16,3,4,9,16
1193,ENSXETG00000029934,MYBL1,MYBL1,xenopus_tropicalis,8,1,4,3,8
1193,FBgn0002914,MYBL1,Myb,drosophila_melanogaster,15,4,2,9,15
1193,WBGene00001568,MYBL1,snpc-4,caenorhabditis_elegans,13,2,1,10,13
1207,ENSG00000186300,ZNF555,ZNF555,homo_sapiens,73,3,38,32,73
1207,WBGene00021931,ZNF555,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
1211,ENSG00000186446,ZNF501,ZNF501,homo_sapiens,29,2,9,18,29
1211,ENSXETG00000011203,ZNF501,0,xenopus_tropicalis,14,1,4,9,14
1211,FBgn0000286,ZNF501,Cf2,drosophila_melanogaster,34,5,3,26,34
1211,WBGene00000483,ZNF501,che-1,caenorhabditis_elegans,11,2,1,8,11
1212,ENSG00000186448,ZNF197,ZNF197,homo_sapiens,59,5,1,53,59
1212,ENSMUSG00000051034,ZNF197,Zfp11,mus_musculus,26,1,4,21,26
1212,ENSXETG00000033446,ZNF197,ZNF197,xenopus_tropicalis,29,1,1,27,29
1212,FBgn0037717,ZNF197,CG8301,drosophila_melanogaster,15,1,4,10,15
1212,WBGene00021689,ZNF197,Y48G8AL.10,caenorhabditis_elegans,43,5,1,37,43
1213,ENSG00000186487,MYT1L,MYT1L,homo_sapiens,7,4,3,0,7
1213,ENSMUSG00000061911,MYT1L,Myt1l,mus_musculus,5,2,3,0,5
1213,ENSXETG00000027983,MYT1L,myt1l,xenopus_tropicalis,4,1,3,0,4
1213,FBgn0263772,MYT1L,CG43689,drosophila_melanogaster,7,6,1,0,7
1213,WBGene00009939,MYT1L,ztf-11,caenorhabditis_elegans,3,2,1,0,3
1215,ENSG00000186564,FOXD2,FOXD2,homo_sapiens,2,1,24,1,2
1215,ENSMUSG00000055210,FOXD2,Foxd2,mus_musculus,21,1,19,1,21
1215,ENSXETG00000016337,FOXD2,foxd2,xenopus_tropicalis,21,1,19,1,21
1215,FBgn0004896,FOXD2,fd59A,drosophila_melanogaster,2,1,6,1,2
1215,WBGene00006853,FOXD2,unc-130,caenorhabditis_elegans,5,1,3,1,5
1222,ENSG00000186951,PPARA,PPARA,homo_sapiens,17,6,8,3,17
1222,ENSMUSG00000022383,PPARA,Ppara,mus_musculus,14,3,8,3,14
1222,ENSXETG00000023454,PPARA,ppara,xenopus_tropicalis,11,1,10,0,11
1222,FBgn0004865,PPARA,Eip78C,drosophila_melanogaster,15,4,8,3,15
1222,WBGene00004786,PPARA,sex-1,caenorhabditis_elegans,14,2,10,2,14
1223,ENSG00000187079,TEAD1,TEAD1,homo_sapiens,14,6,4,4,14
1223,ENSMUSG00000055320,TEAD1,Tead1,mus_musculus,26,11,5,10,26
1223,FBgn0003345,TEAD1,sd,drosophila_melanogaster,43,21,1,21,43
1223,WBGene00001208,TEAD1,egl-44,caenorhabditis_elegans,11,5,1,5,11
1224,ENSG00000187098,MITF,MITF,homo_sapiens,26,13,4,9,26
1224,ENSMUSG00000035158,MITF,Mitf,mus_musculus,16,6,4,6,16
1224,ENSXETG00000000154,MITF,mitf,xenopus_tropicalis,9,2,4,3,9
1224,FBgn0263112,MITF,Mitf,drosophila_melanogaster,9,4,1,4,9
1224,WBGene00020930,MITF,hlh-30,caenorhabditis_elegans,24,12,1,12,24
1225,ENSG00000187140,FOXD3,FOXD3,homo_sapiens,25,1,24,1,25
1225,ENSMUSG00000067261,FOXD3,Foxd3,mus_musculus,21,1,19,1,21
1225,ENSXETG00000010836,FOXD3,foxd3,xenopus_tropicalis,22,1,19,2,22
1225,FBgn0004896,FOXD3,fd59A,drosophila_melanogaster,2,1,6,1,2
1225,WBGene00006853,FOXD3,unc-130,caenorhabditis_elegans,5,1,3,1,5
1227,ENSG00000187559,FOXD4L3,FOXD4L3,homo_sapiens,26,1,24,1,26
1227,FBgn0004896,FOXD4L3,fd59A,drosophila_melanogaster,2,1,6,1,2
1227,WBGene00006853,FOXD4L3,unc-130,caenorhabditis_elegans,5,1,3,1,5
1228,ENSG00000187607,ZNF286A,ZNF286A,homo_sapiens,73,14,9,50,73
1228,ENSMUSG00000047342,ZNF286A,Zfp286,mus_musculus,19,3,3,13,19
1228,ENSXETG00000011203,ZNF286A,0,xenopus_tropicalis,14,1,4,9,14
1228,FBgn0000286,ZNF286A,Cf2,drosophila_melanogaster,34,5,3,26,34
1228,WBGene00000483,ZNF286A,che-1,caenorhabditis_elegans,11,2,1,8,11
1230,ENSG00000187772,LIN28B,LIN28B,homo_sapiens,4,1,2,1,4
1230,ENSMUSG00000063804,LIN28B,Lin28b,mus_musculus,4,1,2,1,4
1230,ENSXETG00000013293,LIN28B,lin28b,xenopus_tropicalis,8,3,2,3,8
1230,FBgn0035626,LIN28B,lin-28,drosophila_melanogaster,2,1,1,0,2
1230,WBGene00003014,LIN28B,lin-28,caenorhabditis_elegans,5,2,1,2,5
1236,ENSG00000187855,ASCL4,ASCL4,homo_sapiens,7,1,5,1,7
1236,ENSMUSG00000085111,ASCL4,Ascl4,mus_musculus,7,1,5,1,7
1236,ENSXETG00000026272,ASCL4,ascl3,xenopus_tropicalis,4,1,2,1,4
1236,WBGene00001952,ASCL4,hlh-6,caenorhabditis_elegans,3,1,1,1,3
1238,ENSG00000188033,ZNF490,ZNF490,homo_sapiens,56,2,38,16,56
1238,WBGene00021931,ZNF490,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
1244,ENSG00000188295,ZNF669,ZNF669,homo_sapiens,66,5,38,23,66
1244,WBGene00021931,ZNF669,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
1247,ENSG00000188620,HMX3,HMX3,homo_sapiens,23,1,21,1,23
1247,ENSMUSG00000040148,HMX3,Hmx3,mus_musculus,24,1,22,1,24
1247,ENSXETG00000009562,HMX3,hmx3,xenopus_tropicalis,25,1,23,0,25
1247,FBgn0264005,HMX3,Hmx,drosophila_melanogaster,15,3,9,3,15
1247,WBGene00003377,HMX3,mls-2,caenorhabditis_elegans,11,1,9,1,11
1252,ENSG00000188816,HMX2,HMX2,homo_sapiens,23,1,21,1,23
1252,ENSMUSG00000050100,HMX2,Hmx2,mus_musculus,26,2,22,2,26
1252,ENSXETG00000027771,HMX2,hmx2,xenopus_tropicalis,29,3,23,3,29
1252,FBgn0264005,HMX2,Hmx,drosophila_melanogaster,15,3,9,3,15
1252,WBGene00003377,HMX2,mls-2,caenorhabditis_elegans,11,1,9,1,11
1253,ENSG00000188868,ZNF563,ZNF563,homo_sapiens,63,4,38,21,63
1253,WBGene00021931,ZNF563,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
1254,ENSG00000188909,BSX,BSX,homo_sapiens,23,1,21,1,23
1254,ENSMUSG00000054360,BSX,Bsx,mus_musculus,24,1,22,1,24
1254,ENSXETG00000016950,BSX,bsx,xenopus_tropicalis,26,1,23,2,26
1254,FBgn0000529,BSX,bsh,drosophila_melanogaster,13,2,9,2,13
1254,WBGene00006380,BSX,tab-1,caenorhabditis_elegans,11,1,9,1,11
1257,ENSG00000189067,LITAF,LITAF,homo_sapiens,21,19,2,0,21
1257,ENSMUSG00000022500,LITAF,Litaf,mus_musculus,6,3,3,0,6
1257,ENSXETG00000024896,LITAF,litaf,xenopus_tropicalis,3,1,2,0,3
1257,FBgn0052280,LITAF,CG32280,drosophila_melanogaster,6,4,2,0,6
1257,WBGene00009484,LITAF,F36G3.3,caenorhabditis_elegans,2,1,1,0,2
1258,ENSG00000189079,ARID2,ARID2,homo_sapiens,10,5,1,4,10
1258,ENSMUSG00000033237,ARID2,Arid2,mus_musculus,6,2,1,3,6
1258,ENSXETG00000014656,ARID2,arid2,xenopus_tropicalis,5,1,1,3,5
1258,FBgn0042085,ARID2,Bap170,drosophila_melanogaster,4,1,1,2,4
1258,WBGene00007433,ARID2,swsn-7,caenorhabditis_elegans,4,1,1,2,4
1259,ENSG00000189120,SP6,SP6,homo_sapiens,23,2,15,6,23
1259,ENSMUSG00000038560,SP6,Sp6,mus_musculus,23,2,15,6,23
1259,ENSXETG00000021949,SP6,sp6,xenopus_tropicalis,18,1,14,3,18
1259,WBGene00011926,SP6,sptf-2,caenorhabditis_elegans,6,1,2,3,6
1266,ENSG00000189403,HMGB1,HMGB1,homo_sapiens,22,6,4,12,22
1266,ENSMUSG00000066551,HMGB1,Hmgb1,mus_musculus,24,7,4,13,24
1266,ENSXETG00000019166,HMGB1,hmgb1,xenopus_tropicalis,8,1,3,4,8
1266,FBgn0011764,HMGB1,Dsp1,drosophila_melanogaster,22,7,1,14,22
1266,WBGene00001972,HMGB1,hmg-1.2,caenorhabditis_elegans,16,5,1,10,16
1269,ENSG00000196092,PAX5,PAX5,homo_sapiens,32,13,9,11,32
1269,ENSMUSG00000014030,PAX5,Pax5,mus_musculus,36,14,9,13,36
1269,ENSXETG00000006547,PAX5,pax5,xenopus_tropicalis,11,1,9,1,11
1269,FBgn0005561,PAX5,sv,drosophila_melanogaster,24,7,10,7,24
1269,WBGene00001204,PAX5,egl-38,caenorhabditis_elegans,9,1,7,1,9
1271,ENSG00000196110,ZNF699,ZNF699,homo_sapiens,74,2,38,34,74
1271,WBGene00021931,ZNF699,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
1272,ENSG00000196132,MYT1,MYT1,homo_sapiens,7,4,3,0,7
1272,ENSMUSG00000010505,MYT1,Myt1,mus_musculus,9,6,3,0,9
1272,ENSXETG00000011499,MYT1,myt1,xenopus_tropicalis,6,1,3,2,6
1272,FBgn0263772,MYT1,CG43689,drosophila_melanogaster,7,6,1,0,7
1272,WBGene00009939,MYT1,ztf-11,caenorhabditis_elegans,3,2,1,0,3
1274,ENSG00000196152,ZNF79,ZNF79,homo_sapiens,60,4,9,47,60
1274,ENSXETG00000011203,ZNF79,0,xenopus_tropicalis,14,1,4,9,14
1274,FBgn0000286,ZNF79,Cf2,drosophila_melanogaster,34,5,3,26,34
1274,WBGene00000483,ZNF79,che-1,caenorhabditis_elegans,11,2,1,8,11
1277,ENSG00000196233,LCOR,LCOR,homo_sapiens,10,4,2,4,10
1277,ENSMUSG00000025019,LCOR,Lcor,mus_musculus,6,2,2,2,6
1277,FBgn0264490,LCOR,Eip93F,drosophila_melanogaster,7,3,1,3,7
1277,WBGene00011315,LCOR,mbr-1,caenorhabditis_elegans,4,1,1,2,4
1293,ENSG00000196418,ZNF124,ZNF124,homo_sapiens,61,4,38,19,61
1293,WBGene00021931,ZNF124,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
1294,ENSG00000196428,TSC22D2,TSC22D2,homo_sapiens,7,3,4,0,7
1294,ENSMUSG00000027806,TSC22D2,Tsc22d2,mus_musculus,6,2,4,0,6
1294,ENSXETG00000020092,TSC22D2,tsc22d2,xenopus_tropicalis,7,1,5,1,7
1294,FBgn0259176,TSC22D2,bun,drosophila_melanogaster,11,10,1,0,11
1294,WBGene00016269,TSC22D2,C30G4.4,caenorhabditis_elegans,27,24,3,0,27
1299,ENSG00000196460,RFX8,RFX8,homo_sapiens,9,1,8,0,9
1299,ENSMUSG00000057173,RFX8,Rfx8,mus_musculus,10,1,8,1,10
1299,WBGene00000914,RFX8,daf-19,caenorhabditis_elegans,11,5,1,4,11
1300,ENSG00000196466,ZNF799,ZNF799,homo_sapiens,40,3,38,37,40
1300,WBGene00021931,ZNF799,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
1302,ENSG00000196498,NCOR2,NCOR2,homo_sapiens,34,15,5,14,34
1302,ENSMUSG00000029478,NCOR2,Ncor2,mus_musculus,30,11,5,14,30
1302,ENSXETG00000001192,NCOR2,ncor2,xenopus_tropicalis,9,1,5,3,9
1302,FBgn0265523,NCOR2,Smr,drosophila_melanogaster,10,4,2,4,10
1302,WBGene00001565,NCOR2,gei-8,caenorhabditis_elegans,9,2,3,4,9
1305,ENSG00000196628,TCF4,TCF4,homo_sapiens,85,57,3,25,85
1305,ENSMUSG00000053477,TCF4,Tcf4,mus_musculus,72,46,3,23,72
1305,ENSXETG00000019086,TCF4,tcf4,xenopus_tropicalis,6,1,3,2,6
1305,FBgn0000413,TCF4,da,drosophila_melanogaster,7,3,1,3,7
1305,WBGene00001949,TCF4,hlh-2,caenorhabditis_elegans,3,1,1,1,3
1306,ENSG00000196646,ZNF136,ZNF136,homo_sapiens,57,4,38,15,57
1306,WBGene00021931,ZNF136,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
1314,ENSG00000196757,ZNF700,ZNF700,homo_sapiens,107,3,38,66,107
1314,WBGene00021931,ZNF700,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
1315,ENSG00000196767,POU3F4,POU3F4,homo_sapiens,19,1,16,2,19
1315,ENSMUSG00000056854,POU3F4,Pou3f4,mus_musculus,18,1,15,2,18
1315,ENSXETG00000014504,POU3F4,pou3f4,xenopus_tropicalis,19,1,16,2,19
1315,FBgn0086680,POU3F4,vvl,drosophila_melanogaster,20,5,5,10,20
1315,WBGene00000431,POU3F4,ceh-6,caenorhabditis_elegans,6,1,3,2,6
1318,ENSG00000196826,CTD-2192J16.17,CTD-2192J16.17,homo_sapiens,59,1,38,20,59
1318,ENSMUSG00000074472,CTD-2192J16.17,Zfp872,mus_musculus,127,2,97,28,127
1318,WBGene00021931,CTD-2192J16.17,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
1329,ENSG00000197044,ZNF441,ZNF441,homo_sapiens,59,1,38,20,59
1329,WBGene00021931,ZNF441,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
1331,ENSG00000197054,ZNF763,ZNF763,homo_sapiens,65,5,38,22,65
1331,WBGene00021931,ZNF763,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
1351,ENSG00000197576,HOXA4,HOXA4,homo_sapiens,24,4,16,4,24
1351,ENSMUSG00000000942,HOXA4,Hoxa4,mus_musculus,17,1,15,1,17
1351,ENSXETG00000027534,HOXA4,hoxa4,xenopus_tropicalis,16,1,14,1,16
1351,FBgn0000439,HOXA4,Dfd,drosophila_melanogaster,8,1,6,1,8
1351,WBGene00003024,HOXA4,lin-39,caenorhabditis_elegans,5,2,1,2,5
1352,ENSG00000197587,DMBX1,DMBX1,homo_sapiens,19,2,13,4,19
1352,ENSMUSG00000028707,DMBX1,Dmbx1,mus_musculus,22,3,13,6,22
1352,ENSXETG00000004360,DMBX1,dmbx1,xenopus_tropicalis,17,1,14,2,17
1352,WBGene00015651,DMBX1,ceh-53,caenorhabditis_elegans,10,1,8,1,10
1355,ENSG00000197647,ZNF433,ZNF433,homo_sapiens,93,9,38,46,93
1355,WBGene00021931,ZNF433,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
1362,ENSG00000197857,ZNF44,ZNF44,homo_sapiens,76,2,38,36,76
1362,WBGene00021931,ZNF44,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
1364,ENSG00000197905,TEAD4,TEAD4,homo_sapiens,16,7,4,5,16
1364,ENSMUSG00000030353,TEAD4,Tead4,mus_musculus,13,5,5,3,13
1364,FBgn0003345,TEAD4,sd,drosophila_melanogaster,43,21,1,21,43
1364,WBGene00001208,TEAD4,egl-44,caenorhabditis_elegans,11,5,1,5,11
1367,ENSG00000197933,ZNF823,ZNF823,homo_sapiens,75,4,38,33,75
1367,WBGene00021931,ZNF823,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
1382,ENSG00000198160,MIER1,MIER1,homo_sapiens,28,9,3,16,28
1382,ENSMUSG00000028522,MIER1,Mier1,mus_musculus,21,7,3,11,21
1382,ENSXETG00000012401,MIER1,mier1,xenopus_tropicalis,5,1,3,1,5
1382,WBGene00020320,MIER1,T07F8.4,caenorhabditis_elegans,3,1,2,1,3
1384,ENSG00000198176,TFDP1,TFDP1,homo_sapiens,6,3,3,0,6
1384,ENSMUSG00000038482,TFDP1,Tfdp1,mus_musculus,3,1,2,0,3
1384,ENSXETG00000017776,TFDP1,tfdp1,xenopus_tropicalis,5,1,2,2,5
1384,FBgn0011763,TFDP1,Dp,drosophila_melanogaster,1,3,1,0,1
1384,WBGene00001061,TFDP1,dpl-1,caenorhabditis_elegans,2,1,1,0,2
1391,ENSG00000198342,ZNF442,ZNF442,homo_sapiens,93,4,38,51,93
1391,WBGene00021931,ZNF442,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
1393,ENSG00000198353,HOXC4,HOXC4,homo_sapiens,20,2,16,2,20
1393,ENSMUSG00000075394,HOXC4,Hoxc4,mus_musculus,18,2,15,1,18
1393,ENSXETG00000023484,HOXC4,hoxc4,xenopus_tropicalis,16,1,14,1,16
1393,FBgn0000439,HOXC4,Dfd,drosophila_melanogaster,8,1,6,1,8
1393,WBGene00003024,HOXC4,lin-39,caenorhabditis_elegans,5,2,1,2,5
1405,ENSG00000198551,ZNF627,ZNF627,homo_sapiens,55,4,38,13,55
1405,WBGene00021931,ZNF627,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
1406,ENSG00000198554,WDHD1,WDHD1,homo_sapiens,16,3,1,12,16
1406,ENSMUSG00000037572,WDHD1,Wdhd1,mus_musculus,24,4,1,19,24
1406,ENSXETG00000012210,WDHD1,wdhd1,xenopus_tropicalis,8,1,1,6,8
1406,FBgn0033890,WDHD1,Ctf4,drosophila_melanogaster,5,1,1,3,5
1406,WBGene00008921,WDHD1,F17C11.10,caenorhabditis_elegans,2,1,1,0,2
1413,ENSG00000198807,PAX9,PAX9,homo_sapiens,14,3,9,2,14
1413,ENSMUSG00000001497,PAX9,Pax9,mus_musculus,13,2,9,2,13
1413,ENSXETG00000002907,PAX9,pax9,xenopus_tropicalis,11,1,9,1,11
1413,FBgn0003129,PAX9,Poxm,drosophila_melanogaster,12,1,10,1,12
1413,WBGene00003937,PAX9,pax-1,caenorhabditis_elegans,9,1,7,1,9
1416,ENSG00000198846,TOX,TOX,homo_sapiens,7,1,5,1,7
1416,ENSMUSG00000041272,TOX,Tox,mus_musculus,7,1,5,1,7
1416,ENSXETG00000020167,TOX,tox,xenopus_tropicalis,7,1,5,1,7
1416,FBgn0035238,TOX,CG12104,drosophila_melanogaster,12,3,6,3,12
1416,WBGene00009827,TOX,hmg-6,caenorhabditis_elegans,6,1,4,1,6
1417,ENSG00000198911,SREBF2,SREBF2,homo_sapiens,7,3,2,2,7
1417,ENSMUSG00000022463,SREBF2,Srebf2,mus_musculus,4,1,2,1,4
1417,ENSXETG00000017449,SREBF2,srebf2,xenopus_tropicalis,8,2,2,4,8
1417,FBgn0261283,SREBF2,HLH106,drosophila_melanogaster,9,4,1,4,9
1417,WBGene00004735,SREBF2,sbp-1,caenorhabditis_elegans,3,1,1,1,3
1418,ENSG00000198914,POU3F3,POU3F3,homo_sapiens,19,1,16,2,19
1418,ENSMUSG00000045515,POU3F3,Pou3f3,mus_musculus,18,1,15,2,18
1418,ENSXETG00000025593,POU3F3,pou3f3,xenopus_tropicalis,19,1,16,2,19
1418,FBgn0086680,POU3F3,vvl,drosophila_melanogaster,20,5,5,10,20
1418,WBGene00000431,POU3F3,ceh-6,caenorhabditis_elegans,6,1,3,2,6
1420,ENSG00000198963,RORB,RORB,homo_sapiens,12,2,8,2,12
1420,ENSMUSG00000036192,RORB,Rorb,mus_musculus,13,3,8,2,13
1420,ENSXETG00000031251,RORB,RORB,xenopus_tropicalis,12,1,10,1,12
1420,FBgn0000448,RORB,Hr46,drosophila_melanogaster,21,7,8,6,21
1420,WBGene00003622,RORB,nhr-23,caenorhabditis_elegans,21,6,10,5,21
1424,ENSG00000204060,FOXO6,FOXO6,homo_sapiens,9,2,5,2,9
1424,ENSMUSG00000052135,FOXO6,Foxo6,mus_musculus,7,1,5,1,7
1424,ENSXETG00000012944,FOXO6,foxo6,xenopus_tropicalis,6,1,4,1,6
1424,FBgn0038197,FOXO6,foxo,drosophila_melanogaster,12,5,2,5,12
1424,WBGene00000912,FOXO6,daf-16,caenorhabditis_elegans,22,10,3,9,22
1425,ENSG00000204103,MAFB,MAFB,homo_sapiens,9,1,7,1,9
1425,ENSMUSG00000074622,MAFB,Mafb,mus_musculus,9,1,7,1,9
1425,ENSXETG00000032746,MAFB,MAFB,xenopus_tropicalis,9,1,7,1,9
1425,FBgn0000964,MAFB,tj,drosophila_melanogaster,4,2,2,0,4
1425,WBGene00077521,MAFB,maf-1,caenorhabditis_elegans,2,1,1,0,2
1427,ENSG00000204304,PBX2,PBX2,homo_sapiens,6,1,4,1,6
1427,ENSMUSG00000034673,PBX2,Pbx2,mus_musculus,11,4,4,3,11
1427,ENSXETG00000005223,PBX2,pbx2,xenopus_tropicalis,7,2,3,2,7
1427,FBgn0000611,PBX2,exd,drosophila_melanogaster,9,4,1,4,9
1427,WBGene00000443,PBX2,ceh-20,caenorhabditis_elegans,5,1,3,1,5
1428,ENSG00000204335,SP5,SP5,homo_sapiens,16,1,15,3,16
1428,ENSMUSG00000075304,SP5,Sp5,mus_musculus,19,1,15,3,19
1428,ENSXETG00000025407,SP5,sp5,xenopus_tropicalis,19,1,14,4,19
1428,WBGene00011926,SP5,sptf-2,caenorhabditis_elegans,6,1,2,3,6
1438,ENSG00000204612,FOXB2,FOXB2,homo_sapiens,26,1,24,1,26
1438,ENSMUSG00000056829,FOXB2,Foxb2,mus_musculus,21,1,19,1,21
1438,FBgn0004898,FOXB2,fd96Cb,drosophila_melanogaster,8,1,6,1,8
1438,WBGene00003017,FOXB2,lin-31,caenorhabditis_elegans,5,1,3,1,5
1440,ENSG00000204779,FOXD4L5,FOXD4L5,homo_sapiens,26,1,24,1,26
1440,FBgn0004896,FOXD4L5,fd59A,drosophila_melanogaster,2,1,6,1,2
1440,WBGene00006853,FOXD4L5,unc-130,caenorhabditis_elegans,5,1,3,1,5
1448,ENSG00000205250,E2F4,E2F4,homo_sapiens,8,2,6,0,8
1448,ENSMUSG00000014859,E2F4,E2f4,mus_musculus,7,1,6,0,7
1448,ENSXETG00000003083,E2F4,e2f4,xenopus_tropicalis,5,1,4,0,5
1448,FBgn0024371,E2F4,E2f2,drosophila_melanogaster,4,2,2,0,4
1448,WBGene00001161,E2F4,efl-1,caenorhabditis_elegans,3,1,2,0,3
1450,ENSG00000205922,ONECUT3,ONECUT3,homo_sapiens,8,1,5,2,8
1450,ENSMUSG00000045518,ONECUT3,Onecut3,mus_musculus,8,1,5,2,8
1450,ENSXETG00000032205,ONECUT3,ONECUT3,xenopus_tropicalis,9,1,6,2,9
1450,FBgn0028996,ONECUT3,onecut,drosophila_melanogaster,8,2,2,4,8
1450,WBGene00015934,ONECUT3,ceh-48,caenorhabditis_elegans,9,1,6,2,9
1451,ENSG00000205927,OLIG2,OLIG2,homo_sapiens,10,3,5,2,10
1451,ENSMUSG00000039830,OLIG2,Olig2,mus_musculus,7,1,5,1,7
1451,ENSXETG00000024839,OLIG2,olig2,xenopus_tropicalis,9,1,5,3,9
1451,WBGene00001960,OLIG2,hlh-16,caenorhabditis_elegans,6,1,4,1,6
1462,ENSG00000213347,MXD3,MXD3,homo_sapiens,15,6,4,5,15
1462,ENSMUSG00000021485,MXD3,Mxd3,mus_musculus,6,1,4,1,6
1462,ENSXETG00000007236,MXD3,mxd3,xenopus_tropicalis,6,1,4,1,6
1462,WBGene00003163,MXD3,mdl-1,caenorhabditis_elegans,3,1,1,1,3
1471,ENSG00000213999,MEF2B,MEF2B,homo_sapiens,13,4,5,4,13
