id,gene,isoforms,paralogues,motifs,complexity,name,species
,ENSMUSG00000059839,1,23,13,37,Zfp874b,mus_musculus
,ENSMUSG00000069184,1,23,15,39,Zfp72,mus_musculus
,ENSMUSG00000069206,2,23,13,38,Zfp874a,mus_musculus
,ENSMUSG00000071281,3,23,32,58,Zfp65,mus_musculus
,ENSMUSG00000071291,4,23,43,70,Zfp58,mus_musculus
,ENSMUSG00000074824,1,23,11,35,Rslcan18,mus_musculus
,ENSMUSG00000078994,2,23,14,39,Zfp429,mus_musculus
,ENSMUSG00000078995,2,23,13,38,Zfp456,mus_musculus
,ENSMUSG00000090659,2,23,13,38,Zfp493,mus_musculus
,ENSMUSG00000097333,3,23,19,45,Zfp87,mus_musculus
,ENSMUSG00000098905,1,23,9,33,Zfp953,mus_musculus
,ENSMUSG00000100235,1,23,17,41,Gm28557,mus_musculus
1334,ENSG00000197124,10,49,63,122,ZNF682,homo_sapiens
,ENSMUSG00000030446,2,23,32,57,Zfp273,mus_musculus
,ENSMUSG00000048280,5,23,31,59,Zfp738,mus_musculus
,ENSMUSG00000051037,2,23,25,50,Zfp455,mus_musculus
,ENSMUSG00000052909,1,23,10,34,Gm9894,mus_musculus
,ENSMUSG00000055341,1,23,19,43,Zfp457,mus_musculus
,ENSMUSG00000055480,1,23,24,25,Zfp458,mus_musculus
,ENSMUSG00000055560,1,23,5,24,Zfp459,mus_musculus
,ENSMUSG00000057842,3,23,60,86,Zfp595,mus_musculus
,ENSMUSG00000058331,2,23,30,55,Zfp85,mus_musculus
,ENSMUSG00000058883,2,23,34,59,Zfp708,mus_musculus
,ENSMUSG00000058900,1,23,13,37,Rsl1,mus_musculus
,ENSMUSG00000059839,1,23,13,37,Zfp874b,mus_musculus
,ENSMUSG00000069184,1,23,15,39,Zfp72,mus_musculus
,ENSMUSG00000069206,2,23,13,38,Zfp874a,mus_musculus
,ENSMUSG00000071281,3,23,32,58,Zfp65,mus_musculus
,ENSMUSG00000071291,4,23,43,70,Zfp58,mus_musculus
,ENSMUSG00000074824,1,23,11,35,Rslcan18,mus_musculus
,ENSMUSG00000078994,2,23,14,39,Zfp429,mus_musculus
,ENSMUSG00000078995,2,23,13,38,Zfp456,mus_musculus
,ENSMUSG00000090659,2,23,13,38,Zfp493,mus_musculus
,ENSMUSG00000097333,3,23,19,45,Zfp87,mus_musculus
,ENSMUSG00000098905,1,23,9,33,Zfp953,mus_musculus
,ENSMUSG00000100235,1,23,17,41,Gm28557,mus_musculus
1335,ENSG00000197128,8,34,50,92,ZNF772,homo_sapiens
1336,ENSG00000197134,4,49,17,70,ZNF257,homo_sapiens
,ENSMUSG00000030446,2,23,32,57,Zfp273,mus_musculus
,ENSMUSG00000048280,5,23,31,59,Zfp738,mus_musculus
,ENSMUSG00000051037,2,23,25,50,Zfp455,mus_musculus
,ENSMUSG00000052909,1,23,10,34,Gm9894,mus_musculus
,ENSMUSG00000055341,1,23,19,43,Zfp457,mus_musculus
,ENSMUSG00000055480,1,23,24,25,Zfp458,mus_musculus
,ENSMUSG00000055560,1,23,5,24,Zfp459,mus_musculus
,ENSMUSG00000057842,3,23,60,86,Zfp595,mus_musculus
,ENSMUSG00000058331,2,23,30,55,Zfp85,mus_musculus
,ENSMUSG00000058883,2,23,34,59,Zfp708,mus_musculus
,ENSMUSG00000058900,1,23,13,37,Rsl1,mus_musculus
,ENSMUSG00000059839,1,23,13,37,Zfp874b,mus_musculus
,ENSMUSG00000069184,1,23,15,39,Zfp72,mus_musculus
,ENSMUSG00000069206,2,23,13,38,Zfp874a,mus_musculus
,ENSMUSG00000071281,3,23,32,58,Zfp65,mus_musculus
,ENSMUSG00000071291,4,23,43,70,Zfp58,mus_musculus
,ENSMUSG00000074824,1,23,11,35,Rslcan18,mus_musculus
,ENSMUSG00000078994,2,23,14,39,Zfp429,mus_musculus
,ENSMUSG00000078995,2,23,13,38,Zfp456,mus_musculus
,ENSMUSG00000090659,2,23,13,38,Zfp493,mus_musculus
,ENSMUSG00000097333,3,23,19,45,Zfp87,mus_musculus
,ENSMUSG00000098905,1,23,9,33,Zfp953,mus_musculus
,ENSMUSG00000100235,1,23,17,41,Gm28557,mus_musculus
1337,ENSG00000197162,3,7,17,27,ZNF785,homo_sapiens
1338,ENSG00000197213,4,3,14,21,ZSCAN5B,homo_sapiens
,ENSMUSG00000058028,3,1,13,17,Zscan5b,mus_musculus
1339,ENSG00000197279,1,21,7,29,ZNF165,homo_sapiens
1340,ENSG00000197302,6,4,3,13,ZNF720,homo_sapiens
,ENSMUSG00000033883,3,1,33,37,D3Ertd254e,mus_musculus
1341,ENSG00000197343,15,2,25,42,ZNF655,homo_sapiens
,ENSMUSG00000007812,6,1,8,15,Zfp655,mus_musculus
1342,ENSG00000197360,4,49,17,69,ZNF98,homo_sapiens
,ENSMUSG00000030446,2,23,32,57,Zfp273,mus_musculus
,ENSMUSG00000048280,5,23,31,59,Zfp738,mus_musculus
,ENSMUSG00000051037,2,23,25,50,Zfp455,mus_musculus
,ENSMUSG00000052909,1,23,10,34,Gm9894,mus_musculus
,ENSMUSG00000055341,1,23,19,43,Zfp457,mus_musculus
,ENSMUSG00000055480,1,23,24,25,Zfp458,mus_musculus
,ENSMUSG00000055560,1,23,5,24,Zfp459,mus_musculus
,ENSMUSG00000057842,3,23,60,86,Zfp595,mus_musculus
,ENSMUSG00000058331,2,23,30,55,Zfp85,mus_musculus
,ENSMUSG00000058883,2,23,34,59,Zfp708,mus_musculus
,ENSMUSG00000058900,1,23,13,37,Rsl1,mus_musculus
,ENSMUSG00000059839,1,23,13,37,Zfp874b,mus_musculus
,ENSMUSG00000069184,1,23,15,39,Zfp72,mus_musculus
,ENSMUSG00000069206,2,23,13,38,Zfp874a,mus_musculus
,ENSMUSG00000071281,3,23,32,58,Zfp65,mus_musculus
,ENSMUSG00000071291,4,23,43,70,Zfp58,mus_musculus
,ENSMUSG00000074824,1,23,11,35,Rslcan18,mus_musculus
,ENSMUSG00000078994,2,23,14,39,Zfp429,mus_musculus
,ENSMUSG00000078995,2,23,13,38,Zfp456,mus_musculus
,ENSMUSG00000090659,2,23,13,38,Zfp493,mus_musculus
,ENSMUSG00000097333,3,23,19,45,Zfp87,mus_musculus
,ENSMUSG00000098905,1,23,9,33,Zfp953,mus_musculus
,ENSMUSG00000100235,1,23,17,41,Gm28557,mus_musculus
1343,ENSG00000197362,3,2,34,39,ZNF786,homo_sapiens
,ENSMUSG00000051499,1,1,14,16,Zfp786,mus_musculus
,ENSXETG00000030535,1,2,29,32,0,xenopus_tropicalis
,ENSXETG00000032531,1,2,41,44,0,xenopus_tropicalis
1344,ENSG00000197363,5,1,34,40,ZNF517,homo_sapiens
1345,ENSG00000197372,7,49,20,76,ZNF675,homo_sapiens
,ENSMUSG00000030446,2,23,32,57,Zfp273,mus_musculus
,ENSMUSG00000048280,5,23,31,59,Zfp738,mus_musculus
,ENSMUSG00000051037,2,23,25,50,Zfp455,mus_musculus
,ENSMUSG00000052909,1,23,10,34,Gm9894,mus_musculus
,ENSMUSG00000055341,1,23,19,43,Zfp457,mus_musculus
,ENSMUSG00000055480,1,23,24,25,Zfp458,mus_musculus
,ENSMUSG00000055560,1,23,5,24,Zfp459,mus_musculus
,ENSMUSG00000057842,3,23,60,86,Zfp595,mus_musculus
,ENSMUSG00000058331,2,23,30,55,Zfp85,mus_musculus
,ENSMUSG00000058883,2,23,34,59,Zfp708,mus_musculus
,ENSMUSG00000058900,1,23,13,37,Rsl1,mus_musculus
,ENSMUSG00000059839,1,23,13,37,Zfp874b,mus_musculus
,ENSMUSG00000069184,1,23,15,39,Zfp72,mus_musculus
,ENSMUSG00000069206,2,23,13,38,Zfp874a,mus_musculus
,ENSMUSG00000071281,3,23,32,58,Zfp65,mus_musculus
,ENSMUSG00000071291,4,23,43,70,Zfp58,mus_musculus
,ENSMUSG00000074824,1,23,11,35,Rslcan18,mus_musculus
,ENSMUSG00000078994,2,23,14,39,Zfp429,mus_musculus
,ENSMUSG00000078995,2,23,13,38,Zfp456,mus_musculus
,ENSMUSG00000090659,2,23,13,38,Zfp493,mus_musculus
,ENSMUSG00000097333,3,23,19,45,Zfp87,mus_musculus
,ENSMUSG00000098905,1,23,9,33,Zfp953,mus_musculus
,ENSMUSG00000100235,1,23,17,41,Gm28557,mus_musculus
1346,ENSG00000197385,1,26,15,42,ZNF860,homo_sapiens
1347,ENSG00000197472,2,49,15,66,ZNF695,homo_sapiens
,ENSMUSG00000030446,2,23,32,57,Zfp273,mus_musculus
,ENSMUSG00000048280,5,23,31,59,Zfp738,mus_musculus
,ENSMUSG00000051037,2,23,25,50,Zfp455,mus_musculus
,ENSMUSG00000052909,1,23,10,34,Gm9894,mus_musculus
,ENSMUSG00000055341,1,23,19,43,Zfp457,mus_musculus
,ENSMUSG00000055480,1,23,24,25,Zfp458,mus_musculus
,ENSMUSG00000055560,1,23,5,24,Zfp459,mus_musculus
,ENSMUSG00000057842,3,23,60,86,Zfp595,mus_musculus
,ENSMUSG00000058331,2,23,30,55,Zfp85,mus_musculus
,ENSMUSG00000058883,2,23,34,59,Zfp708,mus_musculus
,ENSMUSG00000058900,1,23,13,37,Rsl1,mus_musculus
,ENSMUSG00000059839,1,23,13,37,Zfp874b,mus_musculus
,ENSMUSG00000069184,1,23,15,39,Zfp72,mus_musculus
,ENSMUSG00000069206,2,23,13,38,Zfp874a,mus_musculus
,ENSMUSG00000071281,3,23,32,58,Zfp65,mus_musculus
,ENSMUSG00000071291,4,23,43,70,Zfp58,mus_musculus
,ENSMUSG00000074824,1,23,11,35,Rslcan18,mus_musculus
,ENSMUSG00000078994,2,23,14,39,Zfp429,mus_musculus
,ENSMUSG00000078995,2,23,13,38,Zfp456,mus_musculus
,ENSMUSG00000090659,2,23,13,38,Zfp493,mus_musculus
,ENSMUSG00000097333,3,23,19,45,Zfp87,mus_musculus
,ENSMUSG00000098905,1,23,9,33,Zfp953,mus_musculus
,ENSMUSG00000100235,1,23,17,41,Gm28557,mus_musculus
1348,ENSG00000197483,3,2,36,41,ZNF628,homo_sapiens
,ENSMUSG00000074406,1,2,16,19,Zfp628,mus_musculus
1349,ENSG00000197497,2,26,37,65,ZNF665,homo_sapiens
,ENSMUSG00000100617,1,2,10,13,Gm7145,mus_musculus
,ENSMUSG00000101303,1,2,13,16,B020011L13Rik,mus_musculus
1350,ENSG00000197566,3,16,24,43,ZNF624,homo_sapiens
1351,ENSG00000197576,4,16,4,24,HOXA4,homo_sapiens
,ENSMUSG00000000942,1,15,1,17,Hoxa4,mus_musculus
,ENSXETG00000027534,1,14,1,16,hoxa4,xenopus_tropicalis
,FBgn0000439,1,6,1,8,Dfd,drosophila_melanogaster
,WBGene00003024,2,1,2,5,lin-39,caenorhabditis_elegans
1352,ENSG00000197587,2,13,4,19,DMBX1,homo_sapiens
,ENSMUSG00000028707,3,13,6,22,Dmbx1,mus_musculus
,ENSXETG00000004360,1,14,2,17,dmbx1,xenopus_tropicalis
,WBGene00015651,1,8,1,10,ceh-53,caenorhabditis_elegans
1353,ENSG00000197608,5,16,84,105,ZNF841,homo_sapiens
1354,ENSG00000197619,11,8,143,161,ZNF615,homo_sapiens
1355,ENSG00000197647,9,38,46,93,ZNF433,homo_sapiens
,WBGene00021931,1,1,11,13,Y55F3AM.14,caenorhabditis_elegans
1356,ENSG00000197714,0,7,23,33,ZNF460,homo_sapiens
1357,ENSG00000197757,4,16,2,22,HOXC6,homo_sapiens
,ENSMUSG00000001661,1,15,1,17,Hoxc6,mus_musculus
,ENSXETG00000023479,1,14,1,16,hoxc6,xenopus_tropicalis
,FBgn0001077,1,6,1,8,ftz,drosophila_melanogaster
1358,ENSG00000197779,4,2,30,36,ZNF81,homo_sapiens
1359,ENSG00000197782,8,20,93,121,ZNF780A,homo_sapiens
,ENSXETG00000023927,1,16,19,36,0,xenopus_tropicalis
,ENSXETG00000025844,1,16,26,27,0,xenopus_tropicalis
,FBgn0020309,9,1,138,148,crol,drosophila_melanogaster
1360,ENSG00000197808,6,22,50,78,ZNF461,homo_sapiens
1361,ENSG00000197841,6,22,39,67,ZNF181,homo_sapiens
1362,ENSG00000197857,2,38,36,76,ZNF44,homo_sapiens
,WBGene00021931,1,1,11,13,Y55F3AM.14,caenorhabditis_elegans
1363,ENSG00000197863,8,22,60,90,ZNF790,homo_sapiens
,ENSMUSG00000074221,5,11,53,69,Zfp568,mus_musculus
1364,ENSG00000197905,7,4,5,16,TEAD4,homo_sapiens
,ENSMUSG00000030353,5,5,3,13,Tead4,mus_musculus
,FBgn0003345,21,1,21,43,sd,drosophila_melanogaster
,WBGene00001208,5,1,5,11,egl-44,caenorhabditis_elegans
1365,ENSG00000197921,1,5,2,8,HES5,homo_sapiens
,ENSMUSG00000048001,1,4,2,7,Hes5,mus_musculus
,ENSXETG00000012081,2,13,4,19,hes5.1,xenopus_tropicalis
1366,ENSG00000197928,8,26,28,62,ZNF677,homo_sapiens
1367,ENSG00000197933,4,38,33,75,ZNF823,homo_sapiens
,WBGene00021931,1,1,11,13,Y55F3AM.14,caenorhabditis_elegans
1368,ENSG00000197935,1,3,15,19,ZNF311,homo_sapiens
1369,ENSG00000197937,7,20,65,71,ZNF347,homo_sapiens
,ENSMUSG00000067942,1,7,19,27,Zfp160,mus_musculus
,ENSXETG00000023927,1,16,19,36,0,xenopus_tropicalis
,ENSXETG00000025844,1,16,26,27,0,xenopus_tropicalis
,FBgn0020309,9,1,138,148,crol,drosophila_melanogaster
1370,ENSG00000197951,2,17,13,32,ZNF71,homo_sapiens
,ENSXETG00000015106,1,2,14,17,0,xenopus_tropicalis
,ENSXETG00000031460,1,2,15,18,0,xenopus_tropicalis
1371,ENSG00000197961,3,10,21,34,ZNF121,homo_sapiens
1372,ENSG00000198026,1,1,13,15,ZNF335,homo_sapiens
,ENSMUSG00000039834,1,1,13,15,Zfp335,mus_musculus
,ENSXETG00000031992,1,1,11,13,ZNF335,xenopus_tropicalis
,FBgn0037031,3,2,5,10,CG11456,drosophila_melanogaster
1373,ENSG00000198028,1,10,16,27,ZNF560,homo_sapiens
1374,ENSG00000198039,1,49,14,64,ZNF273,homo_sapiens
,ENSMUSG00000030446,2,23,32,57,Zfp273,mus_musculus
,ENSMUSG00000048280,5,23,31,59,Zfp738,mus_musculus
,ENSMUSG00000051037,2,23,25,50,Zfp455,mus_musculus
,ENSMUSG00000052909,1,23,10,34,Gm9894,mus_musculus
,ENSMUSG00000055341,1,23,19,43,Zfp457,mus_musculus
,ENSMUSG00000055480,1,23,24,25,Zfp458,mus_musculus
,ENSMUSG00000055560,1,23,5,24,Zfp459,mus_musculus
,ENSMUSG00000057842,3,23,60,86,Zfp595,mus_musculus
,ENSMUSG00000058331,2,23,30,55,Zfp85,mus_musculus
,ENSMUSG00000058883,2,23,34,59,Zfp708,mus_musculus
,ENSMUSG00000058900,1,23,13,37,Rsl1,mus_musculus
,ENSMUSG00000059839,1,23,13,37,Zfp874b,mus_musculus
,ENSMUSG00000069184,1,23,15,39,Zfp72,mus_musculus
,ENSMUSG00000069206,2,23,13,38,Zfp874a,mus_musculus
,ENSMUSG00000071281,3,23,32,58,Zfp65,mus_musculus
,ENSMUSG00000071291,4,23,43,70,Zfp58,mus_musculus
,ENSMUSG00000074824,1,23,11,35,Rslcan18,mus_musculus
,ENSMUSG00000078994,2,23,14,39,Zfp429,mus_musculus
,ENSMUSG00000078995,2,23,13,38,Zfp456,mus_musculus
,ENSMUSG00000090659,2,23,13,38,Zfp493,mus_musculus
,ENSMUSG00000097333,3,23,19,45,Zfp87,mus_musculus
,ENSMUSG00000098905,1,23,9,33,Zfp953,mus_musculus
,ENSMUSG00000100235,1,23,17,41,Gm28557,mus_musculus
1375,ENSG00000198040,11,25,87,123,ZNF84,homo_sapiens
,FBgn0266450,2,1,16,18,Kr-h1,drosophila_melanogaster
1376,ENSG00000198046,6,2,47,55,ZNF667,homo_sapiens
,ENSMUSG00000054893,4,1,46,51,Zfp667,mus_musculus
1377,ENSG00000198081,7,5,27,39,ZBTB14,homo_sapiens
,ENSMUSG00000049672,3,5,18,26,Zbtb14,mus_musculus
,ENSXETG00000002279,1,3,6,10,zbtb14,xenopus_tropicalis
1378,ENSG00000198093,5,8,24,37,ZNF649,homo_sapiens
1379,ENSG00000198105,7,25,23,55,ZNF248,homo_sapiens
,ENSMUSG00000030145,3,21,15,39,Zfp248,mus_musculus
,FBgn0266450,2,1,16,18,Kr-h1,drosophila_melanogaster
1380,ENSG00000198131,12,5,76,93,ZNF544,homo_sapiens
,ENSXETG00000027163,1,1,7,9,znf383,xenopus_tropicalis
1381,ENSG00000198146,2,1,14,17,ZNF770,homo_sapiens
,ENSMUSG00000040321,1,1,11,13,Zfp770,mus_musculus
,ENSXETG00000012900,2,1,22,25,znf770,xenopus_tropicalis
1382,ENSG00000198160,9,3,16,28,MIER1,homo_sapiens
,ENSMUSG00000028522,7,3,11,21,Mier1,mus_musculus
,ENSXETG00000012401,1,3,1,5,mier1,xenopus_tropicalis
,WBGene00017352,1,2,1,4,F10E7.11,caenorhabditis_elegans
,WBGene00020320,1,2,1,3,T07F8.4,caenorhabditis_elegans
1383,ENSG00000198169,2,13,15,30,ZNF251,homo_sapiens
,ENSMUSG00000022526,1,10,13,24,Zfp251,mus_musculus
,ENSXETG00000016786,1,2,12,15,znf180,xenopus_tropicalis
1384,ENSG00000198176,3,3,0,6,TFDP1,homo_sapiens
,ENSMUSG00000038482,1,2,0,3,Tfdp1,mus_musculus
,ENSXETG00000017776,1,2,2,5,tfdp1,xenopus_tropicalis
,FBgn0011763,3,1,0,1,Dp,drosophila_melanogaster
,WBGene00001061,1,1,0,2,dpl-1,caenorhabditis_elegans
1385,ENSG00000198182,4,20,46,70,ZNF607,homo_sapiens
,ENSXETG00000023927,1,16,19,36,0,xenopus_tropicalis
,ENSXETG00000025844,1,16,26,27,0,xenopus_tropicalis
,FBgn0020309,9,1,138,148,crol,drosophila_melanogaster
1386,ENSG00000198185,6,25,75,106,ZNF334,homo_sapiens
,ENSMUSG00000017667,1,21,15,37,Zfp334,mus_musculus
,FBgn0266450,2,1,16,18,Kr-h1,drosophila_melanogaster
1387,ENSG00000198205,1,4,9,14,ZXDA,homo_sapiens
,ENSMUSG00000073062,1,3,11,15,Zxdb,mus_musculus
,ENSXETG00000011547,1,3,9,13,zxdc,xenopus_tropicalis
,FBgn0030787,1,1,7,9,CG9609,drosophila_melanogaster
1388,ENSG00000198298,3,13,25,41,ZNF485,homo_sapiens
,ENSXETG00000016786,1,2,12,15,znf180,xenopus_tropicalis
1389,ENSG00000198300,7,1,65,73,PEG3,homo_sapiens
,ENSMUSG00000002265,1,1,12,14,Peg3,mus_musculus
1390,ENSG00000198315,2,21,22,45,ZKSCAN8,homo_sapiens
,ENSMUSG00000063894,3,14,13,30,Zkscan8,mus_musculus
1391,ENSG00000198342,4,38,51,93,ZNF442,homo_sapiens
,WBGene00021931,1,1,11,13,Y55F3AM.14,caenorhabditis_elegans
1392,ENSG00000198346,3,26,16,45,ZNF813,homo_sapiens
,ENSMUSG00000100617,1,2,10,13,Gm7145,mus_musculus
,ENSMUSG00000101303,1,2,13,16,B020011L13Rik,mus_musculus
1393,ENSG00000198353,2,16,2,20,HOXC4,homo_sapiens
,ENSMUSG00000075394,2,15,1,18,Hoxc4,mus_musculus
,ENSXETG00000023484,1,14,1,16,hoxc4,xenopus_tropicalis
,FBgn0000439,1,6,1,8,Dfd,drosophila_melanogaster
,WBGene00003024,2,1,2,5,lin-39,caenorhabditis_elegans
1394,ENSG00000198393,4,25,30,59,ZNF26,homo_sapiens
,FBgn0266450,2,1,16,18,Kr-h1,drosophila_melanogaster
1395,ENSG00000198429,3,4,17,24,ZNF69,homo_sapiens
,ENSMUSG00000063364,1,11,1,13,3300002I08Rik,mus_musculus
,ENSMUSG00000071302,6,11,18,35,2610044O15Rik8,mus_musculus
,ENSMUSG00000072066,2,11,2,15,6720489N17Rik,mus_musculus
,ENSMUSG00000073158,1,11,1,13,9030624G23Rik,mus_musculus
,ENSMUSG00000073184,1,11,1,13,Gm10479,mus_musculus
,ENSMUSG00000074521,2,11,2,15,Gm14327,mus_musculus
,ENSMUSG00000074832,3,11,17,31,2410141K09Rik,mus_musculus
,ENSMUSG00000078877,3,11,30,44,Gm14295,mus_musculus
,ENSMUSG00000080717,2,11,2,15,B230307C23Rik,mus_musculus
,ENSMUSG00000091388,1,11,1,13,Gm17576,mus_musculus
,ENSMUSG00000095315,1,11,1,13,Gm10130,mus_musculus
1396,ENSG00000198440,4,22,28,54,ZNF583,homo_sapiens
,ENSMUSG00000030443,4,11,40,55,Zfp583,mus_musculus
1397,ENSG00000198453,15,25,105,161,ZNF568,homo_sapiens
,FBgn0266450,2,1,16,18,Kr-h1,drosophila_melanogaster
1398,ENSG00000198455,1,4,9,14,ZXDB,homo_sapiens
,ENSMUSG00000073062,1,3,11,15,Zxdb,mus_musculus
,ENSXETG00000011547,1,3,9,13,zxdc,xenopus_tropicalis
,FBgn0030787,1,1,7,9,CG9609,drosophila_melanogaster
1399,ENSG00000198464,5,26,39,70,ZNF480,homo_sapiens
1400,ENSG00000198466,3,34,41,78,ZNF587,homo_sapiens
1401,ENSG00000198482,6,26,30,62,ZNF808,homo_sapiens
,ENSMUSG00000100617,1,2,10,13,Gm7145,mus_musculus
,ENSMUSG00000101303,1,2,13,16,B020011L13Rik,mus_musculus
1402,ENSG00000198517,2,7,2,11,MAFK,homo_sapiens
,ENSMUSG00000018143,2,7,2,11,Mafk,mus_musculus
,ENSXETG00000018118,1,7,1,9,mafk,xenopus_tropicalis
,FBgn0034534,2,2,2,6,maf-S,drosophila_melanogaster
1403,ENSG00000198521,9,49,117,175,ZNF43,homo_sapiens
,ENSMUSG00000030446,2,23,32,57,Zfp273,mus_musculus
,ENSMUSG00000048280,5,23,31,59,Zfp738,mus_musculus
,ENSMUSG00000051037,2,23,25,50,Zfp455,mus_musculus
,ENSMUSG00000052909,1,23,10,34,Gm9894,mus_musculus
,ENSMUSG00000055341,1,23,19,43,Zfp457,mus_musculus
,ENSMUSG00000055480,1,23,24,25,Zfp458,mus_musculus
,ENSMUSG00000055560,1,23,5,24,Zfp459,mus_musculus
,ENSMUSG00000057842,3,23,60,86,Zfp595,mus_musculus
,ENSMUSG00000058331,2,23,30,55,Zfp85,mus_musculus
,ENSMUSG00000058883,2,23,34,59,Zfp708,mus_musculus
,ENSMUSG00000058900,1,23,13,37,Rsl1,mus_musculus
,ENSMUSG00000059839,1,23,13,37,Zfp874b,mus_musculus
,ENSMUSG00000069184,1,23,15,39,Zfp72,mus_musculus
,ENSMUSG00000069206,2,23,13,38,Zfp874a,mus_musculus
,ENSMUSG00000071281,3,23,32,58,Zfp65,mus_musculus
,ENSMUSG00000071291,4,23,43,70,Zfp58,mus_musculus
,ENSMUSG00000074824,1,23,11,35,Rslcan18,mus_musculus
,ENSMUSG00000078994,2,23,14,39,Zfp429,mus_musculus
,ENSMUSG00000078995,2,23,13,38,Zfp456,mus_musculus
,ENSMUSG00000090659,2,23,13,38,Zfp493,mus_musculus
,ENSMUSG00000097333,3,23,19,45,Zfp87,mus_musculus
,ENSMUSG00000098905,1,23,9,33,Zfp953,mus_musculus
,ENSMUSG00000100235,1,23,17,41,Gm28557,mus_musculus
1404,ENSG00000198538,6,26,52,84,ZNF28,homo_sapiens
,ENSMUSG00000100617,1,2,10,13,Gm7145,mus_musculus
,ENSMUSG00000101303,1,2,13,16,B020011L13Rik,mus_musculus
1405,ENSG00000198551,4,38,13,55,ZNF627,homo_sapiens
,WBGene00021931,1,1,11,13,Y55F3AM.14,caenorhabditis_elegans
1406,ENSG00000198554,3,1,12,16,WDHD1,homo_sapiens
,ENSMUSG00000037572,4,1,19,24,Wdhd1,mus_musculus
,ENSXETG00000012210,1,1,6,8,wdhd1,xenopus_tropicalis
,FBgn0033890,1,1,3,5,Ctf4,drosophila_melanogaster
,WBGene00008921,1,1,0,2,F17C11.10,caenorhabditis_elegans
1407,ENSG00000198556,5,1,13,19,ZNF789,homo_sapiens
1408,ENSG00000198597,4,4,16,20,ZNF536,homo_sapiens
,ENSMUSG00000043456,7,4,33,44,Zfp536,mus_musculus
,ENSXETG00000033671,1,3,8,12,ZNF536,xenopus_tropicalis
1409,ENSG00000198633,5,26,39,70,ZNF534,homo_sapiens
,ENSMUSG00000100617,1,2,10,13,Gm7145,mus_musculus
,ENSMUSG00000101303,1,2,13,16,B020011L13Rik,mus_musculus
1410,ENSG00000198715,5,1,0,6,GLMP,homo_sapiens
,ENSMUSG00000001418,5,1,0,6,Glmp,mus_musculus
,ENSXETG00000034121,1,1,0,2,GLMP,xenopus_tropicalis
1411,ENSG00000198740,2,2,18,22,ZNF652,homo_sapiens
,ENSMUSG00000075595,2,2,18,22,Zfp652,mus_musculus
,ENSXETG00000018641,3,2,22,27,znf652,xenopus_tropicalis
1412,ENSG00000198795,7,2,74,83,ZNF521,homo_sapiens
,ENSMUSG00000024420,1,2,24,27,Zfp521,mus_musculus
,FBgn0014931,2,2,11,15,CG2678,drosophila_melanogaster
,FBgn0261613,2,2,18,22,Oaz,drosophila_melanogaster
1413,ENSG00000198807,3,9,2,14,PAX9,homo_sapiens
,ENSMUSG00000001497,2,9,2,13,Pax9,mus_musculus
,ENSXETG00000002907,1,9,1,11,pax9,xenopus_tropicalis
,FBgn0003129,1,10,1,12,Poxm,drosophila_melanogaster
,WBGene00003937,1,7,1,9,pax-1,caenorhabditis_elegans
1414,ENSG00000198815,9,14,7,30,FOXJ3,homo_sapiens
,ENSMUSG00000032998,7,16,5,28,Foxj3,mus_musculus
,ENSXETG00000013466,2,14,8,24,foxj3,xenopus_tropicalis
1415,ENSG00000198816,3,4,19,26,ZNF358,homo_sapiens
,ENSMUSG00000047264,3,4,18,25,Zfp358,mus_musculus
,FBgn0262636,4,4,24,32,Lin29,drosophila_melanogaster
1416,ENSG00000198846,1,5,1,7,TOX,homo_sapiens
,ENSMUSG00000041272,1,5,1,7,Tox,mus_musculus
,ENSXETG00000020167,1,5,1,7,tox,xenopus_tropicalis
,FBgn0035238,3,6,3,12,CG12104,drosophila_melanogaster
,WBGene00009827,1,4,1,6,hmg-6,caenorhabditis_elegans
1417,ENSG00000198911,3,2,2,7,SREBF2,homo_sapiens
,ENSMUSG00000022463,1,2,1,4,Srebf2,mus_musculus
,ENSXETG00000017449,2,2,4,8,srebf2,xenopus_tropicalis
,FBgn0261283,4,1,4,9,HLH106,drosophila_melanogaster
,WBGene00004735,1,1,1,3,sbp-1,caenorhabditis_elegans
1418,ENSG00000198914,1,16,2,19,POU3F3,homo_sapiens
,ENSMUSG00000045515,1,15,2,18,Pou3f3,mus_musculus
,ENSXETG00000025593,1,16,2,19,pou3f3,xenopus_tropicalis
,FBgn0086680,5,5,10,20,vvl,drosophila_melanogaster
,WBGene00000431,1,3,2,6,ceh-6,caenorhabditis_elegans
1419,ENSG00000198939,5,17,39,61,ZFP2,homo_sapiens
,ENSMUSG00000049321,3,10,39,52,Zfp2,mus_musculus
,ENSXETG00000015106,1,2,14,17,0,xenopus_tropicalis
,ENSXETG00000031460,1,2,15,18,0,xenopus_tropicalis
1420,ENSG00000198963,2,8,2,12,RORB,homo_sapiens
,ENSMUSG00000036192,3,8,2,13,Rorb,mus_musculus
,ENSXETG00000031251,1,10,1,12,RORB,xenopus_tropicalis
,FBgn0000448,7,8,6,21,Hr46,drosophila_melanogaster
,WBGene00003622,6,10,5,21,nhr-23,caenorhabditis_elegans
1421,ENSG00000203326,6,26,22,54,ZNF525,homo_sapiens
1422,ENSG00000203883,1,17,2,20,SOX18,homo_sapiens
,ENSMUSG00000046470,1,16,2,19,Sox18,mus_musculus
