index,ensembl_id,human_name,gene_name,species,isoforms,paralogues,motifs,complexity,iso_log2,par_log2,mot_log2,complexity_norm
788,ENSMUSG00000042323,PBRM1,Pbrm1,mus_musculus,13,1,94,108,3.7,0,6.6,10.3
788,ENSXETG00000013671,PBRM1,pbrm1,xenopus_tropicalis,2,1,17,20,1,0,4.1,5.1
788,FBgn0039227,PBRM1,polybromo,drosophila_melanogaster,1,1,8,10,0,0,3,3
788,WBGene00007042,PBRM1,pbrm-1,caenorhabditis_elegans,3,1,10,14,1.6,0,3.3,4.9
791,ENSG00000164093,PITX2,PITX2,homo_sapiens,11,13,18,40,3.5,3.7,4.2,11.3
791,ENSMUSG00000028023,PITX2,Pitx2,mus_musculus,7,13,9,29,2.8,3.7,3.2,9.7
791,ENSXETG00000013330,PITX2,pitx2,xenopus_tropicalis,2,14,7,23,1,3.8,2.8,7.6
791,FBgn0020912,PITX2,Ptx1,drosophila_melanogaster,3,4,6,13,1.6,2,2.6,6.2
791,WBGene00006766,PITX2,unc-30,caenorhabditis_elegans,4,8,4,16,2,3,2,7
792,ENSG00000164104,HMGB2,HMGB2,homo_sapiens,4,4,8,16,2,2,3,7
792,ENSMUSG00000054717,HMGB2,Hmgb2,mus_musculus,1,4,2,7,0,2,1,3
792,ENSXETG00000016916,HMGB2,hmgb2,xenopus_tropicalis,1,3,2,6,0,1.6,1,2.6
792,FBgn0011764,HMGB2,Dsp1,drosophila_melanogaster,7,1,14,22,2.8,0,3.8,6.6
792,WBGene00001972,HMGB2,hmg-1.2,caenorhabditis_elegans,5,1,10,16,2.3,0,3.3,5.6
794,ENSG00000164256,PRDM9,PRDM9,homo_sapiens,3,3,19,25,1.6,1.6,4.2,7.4
794,ENSMUSG00000051977,PRDM9,Prdm9,mus_musculus,2,2,15,19,1,1,3.9,5.9
794,WBGene00011887,PRDM9,set-17,caenorhabditis_elegans,1,1,1,3,0,0,0,0
796,ENSG00000164330,EBF1,EBF1,homo_sapiens,4,4,0,8,2,2,0,4
796,ENSMUSG00000057098,EBF1,Ebf1,mus_musculus,3,4,0,7,1.6,2,0,3.6
796,ENSXETG00000031092,EBF1,EBF1,xenopus_tropicalis,1,4,0,5,0,2,0,2
796,FBgn0001319,EBF1,kn,drosophila_melanogaster,5,1,0,6,2.3,0,0,2.3
796,WBGene00006743,EBF1,unc-3,caenorhabditis_elegans,1,1,0,2,0,0,0,0
800,ENSG00000164532,TBX20,TBX20,homo_sapiens,1,13,1,15,0,3.7,0,3.7
800,ENSMUSG00000031965,TBX20,Tbx20,mus_musculus,2,13,2,17,1,3.7,1,5.7
800,ENSXETG00000013110,TBX20,tbx20,xenopus_tropicalis,1,12,1,14,0,3.6,0,3.6
800,FBgn0261963,TBX20,mid,drosophila_melanogaster,0,8,1,12,0,3,0,3
800,WBGene00003106,TBX20,mab-9,caenorhabditis_elegans,1,4,1,2,0,2,0,2
801,ENSG00000164600,NEUROD6,NEUROD6,homo_sapiens,2,10,2,14,1,3.3,1,5.3
801,ENSMUSG00000037984,NEUROD6,Neurod6,mus_musculus,1,10,1,12,0,3.3,0,3.3
801,ENSXETG00000023427,NEUROD6,neurod6,xenopus_tropicalis,2,9,2,13,1,3.2,1,5.2
801,WBGene00000561,NEUROD6,cnd-1,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
803,ENSG00000164651,SP8,SP8,homo_sapiens,3,15,9,27,1.6,3.9,3.2,8.7
803,ENSMUSG00000048562,SP8,Sp8,mus_musculus,1,15,3,19,0,3.9,1.6,5.5
803,ENSXETG00000030115,SP8,SP8,xenopus_tropicalis,1,14,5,20,0,3.8,2.3,6.1
803,FBgn0020378,SP8,Sp1,drosophila_melanogaster,4,4,12,20,2,2,3.6,7.6
803,WBGene00011926,SP8,sptf-2,caenorhabditis_elegans,1,2,3,6,0,1,1.6,2.6
806,ENSG00000164749,HNF4G,HNF4G,homo_sapiens,2,12,2,16,1,3.6,1,5.6
806,ENSMUSG00000017688,HNF4G,Hnf4g,mus_musculus,2,12,2,16,1,3.6,1,5.6
806,ENSXETG00000017845,HNF4G,hnf4g,xenopus_tropicalis,1,14,1,16,0,3.8,0,3.8
806,FBgn0004914,HNF4G,Hnf4,drosophila_melanogaster,5,6,5,16,2.3,2.6,2.3,7.2
806,WBGene00003654,HNF4G,nhr-64,caenorhabditis_elegans,2,4,2,8,1,2,1,4
807,ENSG00000164778,EN2,EN2,homo_sapiens,1,7,1,9,0,2.8,0,2.8
807,ENSMUSG00000039095,EN2,En2,mus_musculus,1,7,1,9,0,2.8,0,2.8
807,ENSXETG00000013496,EN2,en2,xenopus_tropicalis,1,6,1,8,0,2.6,0,2.6
807,FBgn0001269,EN2,inv,drosophila_melanogaster,3,6,2,12,1.6,2.6,1,5.2
807,WBGene00000439,EN2,ceh-16,caenorhabditis_elegans,2,7,2,11,1,2.8,1,4.8
808,ENSG00000164853,UNCX,UNCX,homo_sapiens,1,3,1,5,0,1.6,0,1.6
808,ENSMUSG00000029546,UNCX,Uncx,mus_musculus,2,3,2,7,1,1.6,1,3.6
808,ENSXETG00000004021,UNCX,uncx,xenopus_tropicalis,1,3,1,5,0,1.6,0,1.6
808,FBgn0026058,UNCX,OdsH,drosophila_melanogaster,1,5,1,7,0,2.3,0,2.3
808,WBGene00006744,UNCX,unc-4,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
811,ENSG00000164920,OSR2,OSR2,homo_sapiens,7,2,23,32,2.8,1,4.5,8.3
811,ENSMUSG00000022330,OSR2,Osr2,mus_musculus,1,2,3,6,0,1,1.6,2.6
811,ENSXETG00000017850,OSR2,osr2,xenopus_tropicalis,1,2,5,8,0,1,2.3,3.3
811,FBgn0024244,OSR2,drm,drosophila_melanogaster,3,4,6,10,1.6,2,2.6,6.2
811,WBGene00003846,OSR2,odd-2,caenorhabditis_elegans,1,2,3,6,0,1,1.6,2.6
812,ENSG00000165030,NFIL3,NFIL3,homo_sapiens,1,1,1,2,0,0,0,0
812,ENSMUSG00000056749,NFIL3,Nfil3,mus_musculus,1,1,1,3,0,0,0,0
812,ENSXETG00000000804,NFIL3,nfil3,xenopus_tropicalis,1,2,1,4,0,1,0,1
812,FBgn0016076,NFIL3,vri,drosophila_melanogaster,5,1,5,11,2.3,0,2.3,4.6
812,WBGene00000220,NFIL3,atf-2,caenorhabditis_elegans,1,1,2,4,0,0,1,1
818,ENSG00000165462,PHOX2A,PHOX2A,homo_sapiens,2,15,1,18,1,3.9,0,4.9
818,ENSMUSG00000007946,PHOX2A,Phox2a,mus_musculus,1,13,1,15,0,3.7,0,3.7
818,ENSXETG00000010505,PHOX2A,phox2a,xenopus_tropicalis,1,13,1,15,0,3.7,0,3.7
818,FBgn0025334,PHOX2A,PHDP,drosophila_melanogaster,1,10,1,12,0,3.3,0,3.3
818,WBGene00000440,PHOX2A,ceh-17,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
820,ENSG00000165512,ZNF22,ZNF22,homo_sapiens,1,9,5,15,0,3.2,2.3,5.5
820,ENSMUSG00000059878,ZNF22,Zfp422,mus_musculus,3,3,15,21,1.6,1.6,3.9,7.1
820,ENSXETG00000011203,ZNF22,0,xenopus_tropicalis,1,4,9,14,0,2,3.2,5.2
820,FBgn0000286,ZNF22,Cf2,drosophila_melanogaster,5,3,26,34,2.3,1.6,4.7,8.6
820,WBGene00000483,ZNF22,che-1,caenorhabditis_elegans,2,1,8,11,1,0,3,4
821,ENSG00000165556,CDX2,CDX2,homo_sapiens,1,3,1,5,0,1.6,0,1.6
821,ENSMUSG00000029646,CDX2,Cdx2,mus_musculus,1,3,1,5,0,1.6,0,1.6
821,FBgn0000251,CDX2,cad,drosophila_melanogaster,3,1,3,7,1.6,0,1.6,3.2
821,WBGene00003912,CDX2,pal-1,caenorhabditis_elegans,6,1,6,13,2.6,0,2.6,5.2
827,ENSG00000165702,GFI1B,GFI1B,homo_sapiens,3,4,16,23,1.6,2,4,7.6
827,ENSMUSG00000026815,GFI1B,Gfi1b,mus_musculus,2,4,12,18,1,2,3.6,6.6
827,ENSXETG00000006263,GFI1B,gfi1b,xenopus_tropicalis,1,4,6,11,0,2,2.6,4.6
827,FBgn0051632,GFI1B,sens-2,drosophila_melanogaster,2,4,12,18,1,2,3.6,6.6
827,WBGene00003909,GFI1B,pag-3,caenorhabditis_elegans,1,2,5,8,0,1,2.3,3.3
829,ENSG00000165821,SALL2,SALL2,homo_sapiens,7,4,21,32,2.8,2,4.4,9.2
829,ENSMUSG00000049532,SALL2,Sall2,mus_musculus,1,4,7,12,0,2,2.8,4.8
829,ENSXETG00000017176,SALL2,sall2,xenopus_tropicalis,1,4,9,14,0,2,3.2,5.2
829,FBgn0000287,SALL2,salr,drosophila_melanogaster,3,2,21,26,1.6,1,4.4,7
829,WBGene00004773,SALL2,sem-4,caenorhabditis_elegans,1,1,5,7,0,0,2.3,2.3
830,ENSG00000165891,E2F7,E2F7,homo_sapiens,5,2,0,7,2.3,1,0,3.3
830,ENSMUSG00000020185,E2F7,E2f7,mus_musculus,4,2,0,6,2,1,0,3
830,ENSXETG00000014320,E2F7,e2f7,xenopus_tropicalis,1,2,0,3,0,1,0,1
830,WBGene00009899,E2F7,efl-3,caenorhabditis_elegans,1,1,0,2,0,0,0,0
834,ENSG00000166268,MYRFL,MYRFL,homo_sapiens,5,2,4,11,2.3,1,2,5.3
834,ENSMUSG00000034057,MYRFL,Myrfl,mus_musculus,1,2,2,5,0,1,1,2
834,ENSXETG00000011388,MYRFL,myrfl,xenopus_tropicalis,1,2,0,3,0,1,0,1
834,FBgn0034985,MYRFL,CG3328,drosophila_melanogaster,3,1,3,7,1.6,0,1.6,3.2
834,WBGene00004134,MYRFL,pqn-47,caenorhabditis_elegans,1,2,1,4,0,1,0,1
835,ENSG00000166402,TUB,TUB,homo_sapiens,3,6,0,9,1.6,2.6,0,4.2
835,ENSMUSG00000031028,TUB,Tub,mus_musculus,3,9,0,12,1.6,3.2,0,4.8
835,ENSXETG00000019686,TUB,tub,xenopus_tropicalis,1,6,0,7,0,2.6,0,2.6
835,FBgn0015721,TUB,ktub,drosophila_melanogaster,2,3,0,5,1,1.6,0,2.6
835,WBGene00006655,TUB,tub-1,caenorhabditis_elegans,1,3,0,4,0,1.6,0,1.6
842,ENSG00000166888,STAT6,STAT6,homo_sapiens,17,7,8,32,4.1,2.8,3,9.9
842,ENSMUSG00000002147,STAT6,Stat6,mus_musculus,2,7,1,10,1,2.8,0,3.8
842,ENSXETG00000004431,STAT6,stat6,xenopus_tropicalis,1,6,1,8,0,2.6,0,2.6
842,FBgn0016917,STAT6,Stat92E,drosophila_melanogaster,11,1,11,23,3.5,0,3.5,6.9
842,WBGene00013111,STAT6,sta-1,caenorhabditis_elegans,3,1,0,4,1.6,0,0,1.6
843,ENSG00000166925,TSC22D4,TSC22D4,homo_sapiens,4,4,0,8,2,2,0,4
843,ENSMUSG00000029723,TSC22D4,Tsc22d4,mus_musculus,6,4,0,10,2.6,2,0,4.6
843,ENSXETG00000033531,TSC22D4,TSC22D4,xenopus_tropicalis,1,5,0,5,0,2.3,0,2.3
843,WBGene00016269,TSC22D4,C30G4.4,caenorhabditis_elegans,24,3,0,27,4.6,1.6,0,6.2
846,ENSG00000167074,TEF,TEF,homo_sapiens,3,3,2,8,1.6,1.6,1,4.2
846,ENSMUSG00000022389,TEF,Tef,mus_musculus,4,3,2,9,2,1.6,1,4.6
846,ENSXETG00000006333,TEF,tef,xenopus_tropicalis,1,3,1,5,0,1.6,0,1.6
846,FBgn0034096,TEF,CG7786,drosophila_melanogaster,1,3,1,5,0,1.6,0,1.6
846,WBGene00000469,TEF,ces-2,caenorhabditis_elegans,1,2,1,4,0,1,0,1
847,ENSG00000167081,PBX3,PBX3,homo_sapiens,6,4,4,10,2.6,2,2,6.6
847,ENSMUSG00000038718,PBX3,Pbx3,mus_musculus,5,4,2,11,2.3,2,1,5.3
847,ENSXETG00000000502,PBX3,pbx3,xenopus_tropicalis,1,3,1,5,0,1.6,0,1.6
847,FBgn0000611,PBX3,exd,drosophila_melanogaster,4,1,4,9,2,0,2,4
847,WBGene00000443,PBX3,ceh-20,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
848,ENSG00000167157,PRRX2,PRRX2,homo_sapiens,1,15,2,18,0,3.9,1,4.9
848,ENSMUSG00000039476,PRRX2,Prrx2,mus_musculus,2,13,4,19,1,3.7,2,6.7
848,ENSXETG00000014169,PRRX2,prrx2,xenopus_tropicalis,1,13,2,16,0,3.7,1,4.7
848,FBgn0034821,PRRX2,CG9876,drosophila_melanogaster,1,10,1,12,0,3.3,0,3.3
848,WBGene00044330,PRRX2,alr-1,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
849,ENSG00000167182,SP2,SP2,homo_sapiens,2,15,3,20,1,3.9,1.6,6.5
849,ENSMUSG00000018678,SP2,Sp2,mus_musculus,4,15,12,31,2,3.9,3.6,9.5
849,ENSXETG00000021952,SP2,sp2,xenopus_tropicalis,2,14,6,22,1,3.8,2.6,7.4
849,FBgn0039169,SP2,Spps,drosophila_melanogaster,2,4,6,12,1,2,2.6,5.6
849,WBGene00011926,SP2,sptf-2,caenorhabditis_elegans,1,2,3,6,0,1,1.6,2.6
857,ENSG00000167491,GATAD2A,GATAD2A,homo_sapiens,9,2,3,14,3.2,1,1.6,5.8
857,ENSMUSG00000036180,GATAD2A,Gatad2a,mus_musculus,3,2,0,5,1.6,1,0,2.6
857,ENSXETG00000013053,GATAD2A,gatad2a,xenopus_tropicalis,2,2,2,6,1,1,1,3
857,FBgn0010762,GATAD2A,simj,drosophila_melanogaster,5,1,0,6,2.3,0,0,2.3
857,WBGene00000938,GATAD2A,dcp-66,caenorhabditis_elegans,2,1,0,3,1,0,0,1
863,ENSG00000167635,ZNF146,ZNF146,homo_sapiens,2,2,20,24,1,1,4.3,6.3
863,ENSMUSG00000037029,ZNF146,Zfp146,mus_musculus,1,2,10,11,0,1,3.3,4.3
863,ENSXETG00000006490,ZNF146,znf350,xenopus_tropicalis,1,10,8,19,0,3.3,3,6.3
863,FBgn0028878,ZNF146,CG15269,drosophila_melanogaster,1,4,8,13,0,2,3,5
863,WBGene00009448,ZNF146,zfp-2,caenorhabditis_elegans,1,1,7,8,0,0,2.8,2.8
867,ENSG00000167771,RCOR2,RCOR2,homo_sapiens,1,5,3,9,0,2.3,1.6,3.9
867,ENSMUSG00000024968,RCOR2,Rcor2,mus_musculus,3,5,7,15,1.6,2.3,2.8,6.7
867,ENSXETG00000002710,RCOR2,rcor2,xenopus_tropicalis,1,5,2,8,0,2.3,1,3.3
867,FBgn0261573,RCOR2,CoRest,drosophila_melanogaster,10,2,24,36,3.3,1,4.6,8.9
867,WBGene00005006,RCOR2,spr-1,caenorhabditis_elegans,1,3,4,8,0,1.6,2,3.6
876,ENSG00000168267,PTF1A,PTF1A,homo_sapiens,1,2,1,4,0,1,0,1
876,ENSMUSG00000026735,PTF1A,Ptf1a,mus_musculus,1,2,1,4,0,1,0,1
876,ENSXETG00000005914,PTF1A,ptf1a,xenopus_tropicalis,1,2,2,5,0,1,1,2
876,FBgn0037475,PTF1A,Fer1,drosophila_melanogaster,2,3,2,7,1,1.6,1,3.6
876,WBGene00001957,PTF1A,hlh-13,caenorhabditis_elegans,1,1,1,3,0,0,0,0
880,ENSG00000168348,INSM2,INSM2,homo_sapiens,1,2,3,6,0,1,1.6,2.6
880,ENSMUSG00000045440,INSM2,Insm2,mus_musculus,1,2,3,6,0,1,1.6,2.6
880,ENSXETG00000002917,INSM2,insm2,xenopus_tropicalis,1,1,3,5,0,0,1.6,1.6
880,FBgn0028999,INSM2,nerfin-1,drosophila_melanogaster,1,2,2,5,0,1,1,2
880,WBGene00001210,INSM2,egl-46,caenorhabditis_elegans,1,1,1,3,0,0,0,0
883,ENSG00000168610,STAT3,STAT3,homo_sapiens,6,7,5,18,2.6,2.8,2.3,7.7
883,ENSMUSG00000004040,STAT3,Stat3,mus_musculus,4,7,4,15,2,2.8,2,6.8
883,ENSXETG00000007642,STAT3,stat3.1,xenopus_tropicalis,1,6,1,8,0,2.6,0,2.6
883,FBgn0016917,STAT3,Stat92E,drosophila_melanogaster,11,1,11,23,3.5,0,3.5,6.9
883,WBGene00013111,STAT3,sta-1,caenorhabditis_elegans,3,1,0,4,1.6,0,0,1.6
887,ENSG00000168826,ZBTB49,ZBTB49,homo_sapiens,3,16,10,29,1.6,4,3.3,8.9
887,ENSMUSG00000029127,ZBTB49,Zbtb49,mus_musculus,3,15,12,30,1.6,3.9,3.6,9.1
887,ENSXETG00000016041,ZBTB49,zbtb49,xenopus_tropicalis,1,17,8,26,0,4.1,3,7.1
887,WBGene00016154,ZBTB49,C27A12.2,caenorhabditis_elegans,1,1,5,7,0,0,2.3,2.3
889,ENSG00000168875,SOX14,SOX14,homo_sapiens,1,17,1,19,0,4.1,0,4.1
889,ENSMUSG00000053747,SOX14,Sox14,mus_musculus,2,16,2,20,1,4,1,6
889,ENSXETG00000022689,SOX14,sox14,xenopus_tropicalis,1,14,1,16,0,3.8,0,3.8
889,FBgn0000411,SOX14,D,drosophila_melanogaster,4,7,4,15,2,2.8,2,6.8
889,WBGene00004950,SOX14,sox-3,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
890,ENSG00000169016,E2F6,E2F6,homo_sapiens,4,6,0,10,2,2.6,0,4.6
890,ENSMUSG00000057469,E2F6,E2f6,mus_musculus,1,6,0,7,0,2.6,0,2.6
890,FBgn0011766,E2F6,E2f1,drosophila_melanogaster,6,2,0,8,2.6,1,0,3.6
890,WBGene00001162,E2F6,efl-2,caenorhabditis_elegans,4,2,0,2,2,1,0,3
898,ENSG00000169554,ZEB2,ZEB2,homo_sapiens,19,2,42,63,4.2,1,5.4,10.6
898,ENSMUSG00000026872,ZEB2,Zeb2,mus_musculus,17,2,43,56,4.1,1,5.4,10.5
898,ENSXETG00000000237,ZEB2,zeb2,xenopus_tropicalis,1,2,7,10,0,1,2.8,3.8
898,FBgn0004606,ZEB2,zfh1,drosophila_melanogaster,3,1,28,32,1.6,0,4.8,6.4
898,WBGene00006970,ZEB2,zag-1,caenorhabditis_elegans,1,1,5,7,0,0,2.3,2.3
899,ENSG00000169594,BNC1,BNC1,homo_sapiens,3,2,10,15,1.6,1,3.3,5.9
899,ENSMUSG00000025105,BNC1,Bnc1,mus_musculus,1,2,2,5,0,1,1,2
899,ENSXETG00000016084,BNC1,bnc1,xenopus_tropicalis,1,2,3,6,0,1,1.6,2.6
899,FBgn0042650,BNC1,disco-r,drosophila_melanogaster,4,2,8,14,2,1,3,6
899,WBGene00044791,BNC1,bnc-1,caenorhabditis_elegans,1,1,2,4,0,0,1,1
900,ENSG00000169635,HIC2,HIC2,homo_sapiens,3,16,18,37,1.6,4,4.2,9.8
900,ENSMUSG00000050240,HIC2,Hic2,mus_musculus,2,15,9,26,1,3.9,3.2,8.1
900,ENSXETG00000022419,HIC2,hic2,xenopus_tropicalis,1,17,6,24,0,4.1,2.6,6.7
900,WBGene00016154,HIC2,C27A12.2,caenorhabditis_elegans,1,1,5,7,0,0,2.3,2.3
901,ENSG00000169714,CNBP,CNBP,homo_sapiens,8,2,51,61,3,1,5.7,9.7
901,ENSMUSG00000030057,CNBP,Cnbp,mus_musculus,5,2,35,42,2.3,1,5.1,8.5
901,ENSXETG00000025147,CNBP,cnbp,xenopus_tropicalis,2,1,12,15,1,0,3.6,4.6
901,FBgn0034802,CNBP,CG3800,drosophila_melanogaster,0,1,12,15,0,0,3.6,3.6
901,WBGene00019537,CNBP,K08D12.3,caenorhabditis_elegans,3,1,7,11,1.6,0,2.8,4.4
904,ENSG00000169856,ONECUT1,ONECUT1,homo_sapiens,2,5,2,9,1,2.3,1,4.3
904,ENSMUSG00000043013,ONECUT1,Onecut1,mus_musculus,1,5,2,8,0,2.3,1,3.3
904,ENSXETG00000006349,ONECUT1,onecut1,xenopus_tropicalis,2,6,6,14,1,2.6,2.6,6.2
904,FBgn0028996,ONECUT1,onecut,drosophila_melanogaster,2,2,4,8,1,1,2,4
904,WBGene00015934,ONECUT1,ceh-48,caenorhabditis_elegans,1,6,2,9,0,2.6,1,3.6
905,ENSG00000169926,KLF13,KLF13,homo_sapiens,4,15,8,27,2,3.9,3,8.9
905,ENSMUSG00000052040,KLF13,Klf13,mus_musculus,3,15,3,21,1.6,3.9,1.6,7.1
905,ENSXETG00000016478,KLF13,klf13,xenopus_tropicalis,1,14,3,18,0,3.8,1.6,5.4
905,FBgn0043364,KLF13,cbt,drosophila_melanogaster,3,4,9,16,1.6,2,3.2,6.8
905,WBGene00012735,KLF13,sptf-3,caenorhabditis_elegans,1,2,3,6,0,1,1.6,2.6
912,ENSG00000170122,FOXD4,FOXD4,homo_sapiens,1,24,1,26,0,4.6,0,4.6
912,FBgn0004896,FOXD4,fd59A,drosophila_melanogaster,1,6,1,2,0,2.6,0,2.6
912,WBGene00006853,FOXD4,unc-130,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
913,ENSG00000170166,HOXD4,HOXD4,homo_sapiens,1,16,1,2,0,4,0,4
913,ENSMUSG00000101174,HOXD4,Hoxd4,mus_musculus,2,15,2,19,1,3.9,1,5.9
913,ENSXETG00000001799,HOXD4,hoxd4,xenopus_tropicalis,1,14,1,16,0,3.8,0,3.8
913,FBgn0000439,HOXD4,Dfd,drosophila_melanogaster,1,6,1,8,0,2.6,0,2.6
913,WBGene00003024,HOXD4,lin-39,caenorhabditis_elegans,2,1,2,5,1,0,1,2
920,ENSG00000170365,SMAD1,SMAD1,homo_sapiens,9,8,11,28,3.2,3,3.5,9.6
920,ENSMUSG00000031681,SMAD1,Smad1,mus_musculus,3,8,5,16,1.6,3,2.3,6.9
920,ENSXETG00000026047,SMAD1,smad1,xenopus_tropicalis,1,10,3,14,0,3.3,1.6,4.9
920,FBgn0011648,SMAD1,Mad,drosophila_melanogaster,2,4,4,10,1,2,2,5
920,WBGene00004856,SMAD1,sma-2,caenorhabditis_elegans,1,0,2,3,0,0,1,1
921,ENSG00000170370,EMX2,EMX2,homo_sapiens,3,7,1,11,1.6,2.8,0,4.4
921,ENSMUSG00000043969,EMX2,Emx2,mus_musculus,2,7,1,10,1,2.8,0,3.8
921,ENSXETG00000022080,EMX2,emx2,xenopus_tropicalis,1,6,1,8,0,2.6,0,2.6
921,FBgn0008646,EMX2,E5,drosophila_melanogaster,1,6,1,7,0,2.6,0,2.6
921,WBGene00000429,EMX2,ceh-2,caenorhabditis_elegans,1,7,1,9,0,2.8,0,2.8
922,ENSG00000170374,SP7,SP7,homo_sapiens,4,15,9,28,2,3.9,3.2,9.1
922,ENSMUSG00000060284,SP7,Sp7,mus_musculus,1,15,3,19,0,3.9,1.6,5.5
922,ENSXETG00000012663,SP7,sp7,xenopus_tropicalis,1,14,4,19,0,3.8,2,5.8
922,WBGene00011926,SP7,sptf-2,caenorhabditis_elegans,1,2,3,6,0,1,1.6,2.6
927,ENSG00000170577,SIX2,SIX2,homo_sapiens,1,6,1,8,0,2.6,0,2.6
927,ENSMUSG00000024134,SIX2,Six2,mus_musculus,2,6,2,10,1,2.6,1,4.6
927,ENSXETG00000026158,SIX2,six2,xenopus_tropicalis,2,5,2,9,1,2.3,1,4.3
927,WBGene00000454,SIX2,ceh-33,caenorhabditis_elegans,1,4,1,6,0,2,0,2
928,ENSG00000170581,STAT2,STAT2,homo_sapiens,3,7,2,12,1.6,2.8,1,5.4
928,ENSMUSG00000040033,STAT2,Stat2,mus_musculus,2,7,2,11,1,2.8,1,4.8
928,ENSXETG00000021830,STAT2,stat2,xenopus_tropicalis,2,6,2,10,1,2.6,1,4.6
928,FBgn0016917,STAT2,Stat92E,drosophila_melanogaster,11,1,11,23,3.5,0,3.5,6.9
928,WBGene00013111,STAT2,sta-1,caenorhabditis_elegans,3,1,0,4,1.6,0,0,1.6
929,ENSG00000170608,FOXA3,FOXA3,homo_sapiens,2,24,2,28,1,4.6,1,6.6
929,ENSMUSG00000040891,FOXA3,Foxa3,mus_musculus,1,19,1,21,0,4.2,0,4.2
929,ENSXETG00000025867,FOXA3,foxa1,xenopus_tropicalis,1,19,1,21,0,4.2,0,4.2
929,FBgn0000659,FOXA3,fkh,drosophila_melanogaster,5,6,5,16,2.3,2.6,2.3,7.2
929,WBGene00004013,FOXA3,pha-4,caenorhabditis_elegans,3,3,3,9,1.6,1.6,1.6,4.8
933,ENSG00000170684,ZNF296,ZNF296,homo_sapiens,2,3,12,17,1,1.6,3.6,6.2
933,ENSMUSG00000011267,ZNF296,Zfp296,mus_musculus,1,3,4,8,0,1.6,2,3.6
933,FBgn0029939,ZNF296,CG9650,drosophila_melanogaster,4,1,20,25,2,0,4.3,6.3
933,WBGene00017430,ZNF296,F13H6.1,caenorhabditis_elegans,3,1,9,13,1.6,0,3.2,4.8
935,ENSG00000170802,FOXN2,FOXN2,homo_sapiens,3,6,3,12,1.6,2.6,1.6,5.8
935,ENSMUSG00000034998,FOXN2,Foxn2,mus_musculus,2,6,1,9,1,2.6,0,3.6
935,ENSXETG00000022651,FOXN2,foxn2,xenopus_tropicalis,2,5,2,9,1,2.3,1,4.3
935,FBgn0029504,FOXN2,CHES-1-like,drosophila_melanogaster,4,2,4,10,2,1,2,5
935,WBGene00001440,FOXN2,fkh-8,caenorhabditis_elegans,2,1,2,5,1,0,1,2
944,ENSG00000171291,ZNF439,ZNF439,homo_sapiens,3,38,24,65,1.6,5.2,4.6,11.4
944,WBGene00021931,ZNF439,Y55F3AM.14,caenorhabditis_elegans,1,1,11,13,0,0,3.5,3.5
945,ENSG00000171295,ZNF440,ZNF440,homo_sapiens,5,38,20,63,2.3,5.2,4.3,11.9
945,WBGene00021931,ZNF440,Y55F3AM.14,caenorhabditis_elegans,1,1,11,13,0,0,3.5,3.5
951,ENSG00000171532,NEUROD2,NEUROD2,homo_sapiens,1,10,1,12,0,3.3,0,3.3
951,ENSMUSG00000038255,NEUROD2,Neurod2,mus_musculus,1,10,1,12,0,3.3,0,3.3
951,ENSXETG00000014068,NEUROD2,neurod1,xenopus_tropicalis,2,9,3,14,1,3.2,1.6,5.8
951,WBGene00000561,NEUROD2,cnd-1,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
956,ENSG00000171735,CAMTA1,CAMTA1,homo_sapiens,7,2,9,18,2.8,1,3.2,7
956,ENSMUSG00000014592,CAMTA1,Camta1,mus_musculus,7,2,19,28,2.8,1,4.2,8.1
956,ENSXETG00000005040,CAMTA1,camta1,xenopus_tropicalis,1,2,3,6,0,1,1.6,2.6
956,FBgn0259234,CAMTA1,Camta,drosophila_melanogaster,7,1,21,29,2.8,0,4.4,7.2
956,WBGene00020251,CAMTA1,camt-1,caenorhabditis_elegans,3,1,7,11,1.6,0,2.8,4.4
957,ENSG00000171786,NHLH1,NHLH1,homo_sapiens,1,11,1,13,0,3.5,0,3.5
957,ENSMUSG00000051251,NHLH1,Nhlh1,mus_musculus,1,11,1,13,0,3.5,0,3.5
957,ENSXETG00000005841,NHLH1,nhlh1,xenopus_tropicalis,1,11,1,13,0,3.5,0,3.5
957,FBgn0011277,NHLH1,HLH4C,drosophila_melanogaster,2,5,2,9,1,2.3,1,4.3
957,WBGene00001959,NHLH1,hlh-15,caenorhabditis_elegans,1,2,1,3,0,1,0,1
962,ENSG00000171956,FOXB1,FOXB1,homo_sapiens,1,24,1,26,0,4.6,0,4.6
962,ENSMUSG00000059246,FOXB1,Foxb1,mus_musculus,1,19,1,21,0,4.2,0,4.2
962,ENSXETG00000017708,FOXB1,foxb1,xenopus_tropicalis,1,19,1,21,0,4.2,0,4.2
962,FBgn0004898,FOXB1,fd96Cb,drosophila_melanogaster,1,6,1,8,0,2.6,0,2.6
